,full_word,pt1,rest
860,سونی,سو,نی
861,شراکت_داروں,شراکت_دار,وں
862,ماننے,مان,نے
863,عہدہ_داروں,عہدہ_دار,وں
864,بیماریاں,بیماری,اں
865,پڑتا,پڑ,تا
866,بیماریوں,بیماری,وں
867,کرانے,کرا,نے
868,سونے,سو,نے
869,جاگنے,جاگ,نے
870,بچیں,بچ,یں
871,نہانا,نہا,نا
872,سوتے,سو,تے
873,سنبھالا,سنبھال,ا
874,اعلیٰ_ترین,ا,علیٰ_ترین
875,سہ_فریقی,سہ,_فریقی
876,تبادلہ_خیال,تبادلہ,_خیال
877,ایمانداری,ایماندار,ی
878,انتہا_پسندی,انتہا_پسند,ی
879,پالیسیوں,پالیسی,وں
880,چیلنجوں,چیلنج,وں
881,چاہا,چاہ,ا
882,کھودنے,کھود,نے
883,کھودی,کھود,ی
884,چوںکہ,چوں,کہ
885,مہاجرین,مہاجر,ین
886,فریقوں,فریق,وں
887,گزارتے,گزار,تے
888,آدمیوں,آدمی,وں
889,عاشقان,عاشق,ان
890,لیڈروں,لیڈر,وں
891,اٹھایا,اٹھ,ایا
892,اڑا,اڑ,ا
893,مصنوعات,مصنوع,ات
894,کیلیفورنیا,کیلی,فورنیا
895,چیزوں,چیز,وں
896,اتاری,اتار,ی
897,انتہائی,انتہا,ئی
898,رفتاری,رفتار,ی
899,سرگرمیاں,سرگرم,یاں
900,لہروں,لہر,وں
901,سکنے,سک,نے
902,تصویرکشی,تصویر,کشی
903,لاکھوں,لاکھ,وں
904,تصویریں,تصویر,یں
905,برساتی,برسا,تی
906,نالوں,نال,وں
907,سنگ_بنیاد,سنگ,_بنیاد
908,لائنوں,لائن,وں
909,لمبائی,لمبا,ئی
910,میٹرس,میٹر,س
911,آئی_ٹی,آئی,_ٹی
912,سمجھا,سمجھ,ا
913,زیریں,زیر,یں
914,دوروزہ,دو,روزہ
915,قراردادوں,قرارداد,وں
916,ریمارکس,ریمارک,س
917,دوکانیں,دوکان,یں
918,دیکھے,دیکھ,ے
919,قاتلین,قاتل,ین
920,امکانات,امکان,ات
921,بتاکر,بتا,کر
922,آٹھویں,آٹھ,ویں
923,ڈالے,ڈال,ے
924,رہیں_گے,رہ,یں_گے
925,دےکر,دے,کر
926,خبریں,خبر,یں
927,چھپوانے,چھپوا,نے
928,بناکر,بنا,کر
929,خامیوں,خامی,وں
930,مدیروں,مدیر,وں
931,نگاہوں,نگاہ,وں
932,کہانیوں,کہانی,وں
933,جانوں,جان,وں
934,پہنچائے,پہنچ,ائے
935,روکا,روک,ا
936,پنڈتوں,پنڈت,وں
937,فنڈس,فنڈ,س
938,سربراہوں,سربراہ,وں
939,ٹھہرایا,ٹھہرا,یا
940,یہاں,یہ,اں
941,لہرایا,لہرا,یا
942,عمارتوں,عمارت,وں
943,لگانے,لگا,نے
944,توڑنے,توڑ,نے
945,جلانا,جلا,نا
946,حلیفوں,حلیف,وں
947,یونٹس,یونٹ,س
948,جھڑپیں,جھڑپ,یں
949,کلاسیس,کلاس,یس
950,دیہاتوں,دیہات,وں
951,پڑھایا,پڑھا,یا
952,معلمین,معلم,ین
953,عدم_پیشرفت,عدم,_پیشرفت
954,نقصانات,نقصان,ات
955,سہولت_بخش,سہولت,_بخش
956,آئندہ,آ,ئندہ
957,وہیں,وہ,یں
958,سونپی,سونپ,ی
959,دانشوروں,دانشور,وں
960,شخصیتوں,شخصیت,وں
961,پائےگا,پا,ئےگا
962,پڑیں_گے,پڑ,یں_گے
963,تبدیلیاں,تبدیلی,اں
964,کروا,کر,وا
965,لائے,لا,ئے
966,تاجرین,تاجر,ین
967,اسوسی_ایشن,اسوسی,_ایشن
968,بھاگنے,بھاگ,نے
969,درباریوں,درباری,وں
970,بنائےگی,بنا,ئےگی
971,ہینڈبل,ہینڈ,بل
972,کروڑپتیوں,کروڑپتی,وں
973,پہنچتے,پہنچ,تے
974,نمٹتی,نمٹ,تی
975,گروپ_بندیوں,گروپ_بندی,وں
976,دکھائیں,دکھا,ئیں
977,کرےنگے,کر,ےنگے
978,اگلتے,اگل,تے
979,نگلتے,نگل,تے
980,ٹوٹے,ٹوٹ,ے
981,نیوزیلینڈ,نیوزی,لینڈ
982,کمانے,کما,نے
983,رکوا,رک,وا
984,قبروں,قبر,وں
985,کرائیں_گے,کرا,ئیں_گے
986,لگوانے,لگوا,نے
987,بڑھنے,بڑھ,نے
988,گھبراتے,گھبرا,تے
989,بھاگتے,بھاگ,تے
990,ملاقاتوں,ملاقات,وں
991,ملاقاتیں,ملاقات,یں
992,دکانیں,دکان,یں
993,گاڑیاں,گاڑی,اں
994,خاطیوں,خاطی,وں
995,بدلتے,بدل,تے
996,گزرے,گزر,ے
997,تلخیوں,تلخی,وں
998,تھپتھپائی,تھپتھپا,ئی
999,تھپتھپانے,تھپتھپا,نے
1000,مسکرائے,مسکرا,ئے
1001,ڈھکے,ڈھک,ے
1002,چھپے,چھپ,ے
1003,اڑاتے,اڑا,تے
1004,بولتا,بول,تا
1005,دوڑائی,دوڑا,ئی
1006,مجرمین,مجرم,ین
1007,روکتے,روک,تے
1008,جائی,جا,ئی
1009,اضلاع,ا,ضلاع
1010,شورش_پسندوں,شورش_پسند,وں
1011,برداروں,بردار,وں
1012,دھرنا,دھر,نا
1013,دریاؤں,دریا,ؤں
1014,سمندروں,سمندر,وں
1015,چلاتے,چلا,تے
1016,صنعتوں,صنعت,وں
1017,عدم_اتفاق,عدم,_اتفاق
1018,دیکھیں,دیکھ,یں
1019,پروردگارعالم,پروردگار,عالم
1020,نعمتوں,نعمت,وں
1021,چاہو,چاہ,و
1022,بیٹھنا,بیٹھ,نا
1023,پائلٹس,پائلٹ,س
1024,پروازیں,پرواز,یں
1025,پروازوں,پرواز,وں
1026,بدانتظامیوں,بدانتظامی,وں
1027,لکھے,لکھ,ے
1028,دشواریوں,دشواری,وں
1029,ایرلائینس,ایر,لائینس
1030,بچیوں,بچی,وں
1031,پہنچانے,پہنچا,نے
1032,غیرموسمی,غیر,موسمی
1033,فصلوں,فصل,وں
1034,پہونچا,پہونچ,ا
1035,دلوانے,دلوا,نے
1036,آفیسروں,آفیسر,وں
1037,حکمرانوں,حکمران,وں
1038,بادشاہوں,بادشاہ,وں
1039,نوابوں,نواب,وں
1040,انگریزوں,انگریز,وں
1041,بوتے,بو,تے
1042,ڈالو,ڈال,و
1043,تہواروں,تہوار,وں
1044,مندروں,مندر,وں
1045,جاگیریں,جاگیر,یں
1046,کتابوں,کتاب,وں
1047,علموں,علم,وں
1048,ذہنوں,ذہن,وں
1049,ہندووں,ہندو,وں
1050,رچی,رچ,ی
1051,ہندوؤں,ہندو,ؤں
1052,چڑھایا,چڑھا,یا
1053,معماروں,معمار,وں
1054,زبانوں,زبان,وں
1055,بولنے,بول,نے
1056,سازشیں,سازش,یں
1057,فسادات,فساد,ات
1058,کھلانے,کھلا,نے
1059,بھوگی,بھوگ,ی
1060,قانون_شکن,قانون,_شکن
1061,چوٹیں,چوٹ,یں
1062,لطف_اندوز,لطف,_اندوز
1063,اخباری,اخبار,ی
1064,معذرت_خواہی,معذرت,_خواہی
1065,بدعنوانی,بدعنوان,ی
1066,تحقیقیں,تحقیق,یں
1067,جاننے,جا,ننے
1068,پڑھتے,پڑھ,تے
1069,اوپر,او,پر
1070,پڑھوائیں,پڑھ,وائیں
1071,صلاحیتیں,صلاحیت,یں
1072,مخلوقات,مخلوق,ات
1073,جمادات,جماد,ات
1074,ہوڑاگھاٹ,ہوڑا,گھاٹ
1075,انتہا_پسندوں,انتہا_پسند,وں
1076,فوجیوں,فوجی,وں
1077,جوانوں,جوان,وں
1078,دندناتا,دندنا,تا
1079,کشتیاں,کشتی,اں
1080,جہازوں,جہاز,وں
1081,ماؤسٹوں,ماؤسٹ,وں
1082,دےگی,دے,گی
1083,اخباروں,اخبار,وں
1084,طریقکار,طریق,کار
1085,مثالیں,مثال,یں
1086,جوابدہ,جواب,دہ
1087,من_مانی,من,_مانی
1088,نکسلائٹس,نکسلائٹ,س
1089,نمٹا,نمٹ,ا
1090,ایجنسیوں,ایجنسی,وں
1091,ابھرا,ابھر,ا
1092,ابھرتے,ابھر,تے
1093,گذرنے,گذر,نے
1094,جانتے,جان,تے
1095,دراندازی,در,اندازی
1096,عسکریت_پسند,عسکریت,_پسند
1097,اٹھاکر,اٹھا,کر
1098,بتائے,بتا,ئے
1099,برادران,برادر,ان
1100,جائےں,جا,ئےں
1101,زونس,زون,س
1102,اٹھانی,اٹھا,نی
1103,ندیاں,ندی,اں
1104,جھیلوں,جھیل,وں
1105,کارگزاریوں,کارگزاری,وں
1106,سراہتے,سراہ,تے
1107,بہ_نسبت,بہ,_نسبت
1108,جیتی,جیت,ی
1109,کامیابی,کامیاب,ی
1110,وزارتوں,وزارت,وں
1111,اٹھائی,اٹھا,ئی
1112,سبکدوشی,سبکدوش,ی
1113,یوپی_اے,یو,پی_اے
1114,جماعتیں,جماعت,یں
1115,منانے,منا,نے
1116,ناکامیوں,ناکامی,وں
1117,اترپردیش,اتر,پردیش
1118,جیہ_پردا,جیہ,_پردا
1119,نوربانو,نور,بانو
1120,اٹھانے,اٹھا,نے
1121,منظوری,منظور,ی
1122,اختیاری,اختیار,ی
1123,بہا,بہ,ا
1124,چشم_پوشی,چشم,_پوشی
1125,اشتہارات,اشتہار,ات
1126,مخبروں,مخبر,وں
1127,بھرتی,بھر,تی
1128,بدگمانی,بدگمان,ی
1129,میدانوں,میدان,وں
1130,بہنوں,بہن,وں
1131,ٹورنمنٹس,ٹورنمنٹ,س
1132,فائنلس,فائنل,س
1133,بنیں,بن,یں
1134,بگڑی,بگڑ,ی
1135,چلنا,چل,نا
1136,کریگی,کر,یگی
1137,برادرس,برادر,س
1138,ایک_جٹ,ایک,_جٹ
1139,بھٹکی,بھٹک,ی
1140,خرابیوں,خرابی,وں
1141,انسانوں,انسان,وں
1142,غیرمسلم,غیر,مسلم
1143,سرپرستوں,سرپرست,وں
1144,سنوارنے,سنوار,نے
1145,کردار۔سازی,کردار,۔سازی
1146,شہریان,شہری,ان
1147,جھجھکتا,جھجھک,تا
1148,شکایتیں,شکایت,یں
1149,بجنے,بج,نے
1150,لگتے,لگ,تے
1151,چلائیں_گے,چلا,ئیں_گے
1152,دہاڑے,دہاڑ,ے
1153,چھیڑنے,چھیڑ,نے
1154,ملکر,مل,کر
1155,غلبہ,غلب,ہ
1156,استعمال۔شدہ,استعمال,۔شدہ
1157,ٹی,ٹ,ی
1158,انشاءاللہ,انشاء,اللہ
1159,رکیں,رک,یں
1160,زندگیاں,زندگی,اں
1161,چاروں,چار,وں
1162,نظریں,نظر,یں
1163,کشمیریوں,کشمیری,وں
1164,وہی,وہ,ی
1165,سریرام,سری,رام
1166,چابیوں,چابی,وں
1167,سیکلیں,سیکل,یں
1168,سیکلوں,سیکل,وں
1169,ٹاؤن,ٹاؤ,ن
1170,وزیٹرس,وزیٹر,س
1171,جانوروں,جانور,وں
1172,ہاوزس,ہاوز,س
1173,کاونٹرس,کاونٹر,س
1174,آوازوں,آواز,وں
1175,سائیکلوں,سائیکل,وں
1176,لوٹیں_گے,لوٹ,یں_گے
1177,تبدیلیوں,تبدیلی,وں
1178,ہوتیں,ہو,تیں
1179,سرزمین,سر,زمین
1180,سہ_رکنی,سہ,_رکنی
1181,چوکتے,چوک,تے
1182,کیلومیٹر,کیلو,میٹر
1183,دکھا,دکھ,ا
1184,سیاحوں,سیاح,وں
1185,موسمیات,موسم,یات
1186,بیچوں,بیچ,وں
1187,اسکولوں,اسکول,وں
1188,کالجوں,کالج,وں
1189,مصلیوں,مصلی,وں
1190,گزرتی,گزر,تی
1191,شمس_آباد,شمس,_آباد
1192,ذمہ_داروں,ذمہ_دار,وں
1193,فٹ_اوور,فٹ,_اوور
1194,کوتاہیوں,کوتاہی,وں
1195,ٹانگیں,ٹانگ,یں
1196,مڑی,مڑ,ی
1197,لپیٹا,لپیٹ,ا
1198,رونا,رو,نا
1199,ہوئہی,ہو,ئہی
1200,زیرنگرانی,زیر,نگرانی
1201,جنہیں,جن,ہیں
1202,منعقدشدنی,منعقد,شدنی
1203,کامیابیاں,کامیابی,اں
1204,ملیں,مل,یں
1205,بھیجے,بھیج,ے
1206,سجاتا,سجا,تا
1207,شیشادری,شیشا,دری
1208,سوکھے,سوکھ,ے
1209,سوپرفاسٹ,سوپر,فاسٹ
1210,جوڑتی,جوڑ,تی
1211,سجایا,سجا,یا
1212,پٹریوں,پٹریو,ں
1213,دوڑنا,دوڑ,نا
1214,پہنچتی,پہنچ,تی
1215,بینکوں,بینک,وں
1216,بجکر,بج,کر
1217,مکھیوں,مکھی,وں
1218,بچایا,بچا,یا
1219,انتہاپسندوں,انتہاپسند,وں
1220,منڈلوں,منڈل,وں
1221,آموں,آم,وں
1222,موریوں,موری,وں
1223,ایکروں,ایکر,وں
1224,دکھائی,دکھ,ائی
1225,نگرانکار,نگران,کار
1226,اختتام_پذیر,اختتام,_پذیر
1227,حیرت_انگیز,حیرت,_انگیز
1228,باریکیوں,باریک,یوں
1229,گرنے,گر,نے
1230,جاگتی,جاگ,تی
1231,غزلوں,غزل,وں
1232,روکے,روک,ے
1233,سکےگا,سک,ےگا
1234,ایٹم_بم,ایٹم,_بم
1235,بین_الاقوامی,بین,_الاقوامی
1236,گھٹانے,گھٹا,نے
1237,گاڑتے,گاڑ,تے
1238,چھایا,چھا,یا
1239,صلی_اللہ,صلی,_اللہ
1240,حتی_کہ,حتی,_کہ
1241,ازسرنو,از,سرنو
1242,غیرمعمولی,غیر,معمولی
1243,سراہنا,سراہ,نا
1244,مارا,مار,ا
1245,لگیں,لگ,یں
1246,کھلے,کھل,ے
1247,دہشت_گردوں,دہشت_گرد,وں
1248,سنبھالنے,سنبھال,نے
1249,خوش_آئند,خوش,_آئند
1250,رکھیں_گے,رکھ,یں_گے
1251,سینئر_ترین,سینئر,_ترین
1252,نبھائیں_گے,نبھا,ئیں_گے
1253,گیلریوں,گیلری,وں
1254,پکارے,پکار,ے
1255,گزرتے,گزر,تے
1256,شعبہ,شعب,ہ
1257,بیڈس,بیڈ,س
1258,زیورات,زیور,ات
1259,نلوں,نل,وں
1260,وارڈوں,وارڈ,وں
1261,چاہیں,چاہ,یں
1262,مچھروں,مچھر,وں
1263,دلوائے,دلوا,ئے
1264,نکلنے,نکل,نے
1265,بستیوں,بستی,وں
1266,گذرتا,گذر,تا
1267,ٹھہرا,ٹھہر,ا
1268,باندھے,باندھ,ے
1269,بیلٹوں,بیلٹ,وں
1270,دوستوں,دوست,وں
1271,اکثریتی,اکثریت,ی
1272,بندوق_برداروں,بندوق,_برداروں
1273,جھڑپےں,جھڑپ,ےں
1274,بموں,بم,وں
1275,ماونوازوں,ماونواز,وں
1276,وفاقیت,و,فاقیت
1277,جاننا,جا,ننا
1278,ریاستیں,ریاست,یں
1279,دھاندلیوں,دھاندلی,وں
1280,دھرو,دھر,و
1281,جانیں,جان,یں
1282,مانا,مان,ا
1283,تیاریاں,تیاری,اں
1284,انٹرمیڈیٹ,انٹر,میڈیٹ
1285,ڈیویژنوں,ڈیویژن,وں
1286,اپناتے,اپنا,تے
1287,تحریکوں,تحریک,وں
1288,کچلنے,کچل,نے
1289,رنگا,رنگ,ا
1290,پھنسے,پھنس,ے
1291,"50,000",50,",000"
1292,کلاکاروں,کلاکار,وں
1293,فنکاروں,فنکار,وں
1294,سکھائیں_گے,سکھا,ئیں_گے
1295,مرے,مر,ے
1296,پوسٹ_مارٹم,پوسٹ,_مارٹم
1297,بصورت_دیگر,بصورت,_دیگر
1298,پروگرامس,پروگرام,س
1299,پہنچنا,پہنچ,نا
1300,کرانا,کرا,نا
1301,غیرمسلموں,غیرمسلم,وں
1302,صنعتکاروں,صنعتکار,وں
1303,لگائے,لگ,ائے
1304,اکائیاں,اکائی,اں
1305,یونیورسٹیاں,یونیورسٹی,اں
1306,صدقہ,صدق,ہ
1307,لاتے,لا,تے
1308,دعاگو,دعا,گو
1309,احمدپورہ,احمد,پورہ
1310,برائیوں,برائی,وں
1311,برائیاں,برائی,اں
1312,دکھتی,دکھ,تی
1313,رگوں,رگ,وں
1314,ظالموں,ظالم,وں
1315,لےگی,لے,گی
1316,سونپا,سونپ,ا
1317,ٹوٹیاں,ٹوٹی,اں
1318,بہتان_تراشی,بہتان,_تراشی
1319,بھگتنے,بھگت,نے
1320,اڑے,اڑ,ے
1321,بولتے,بول,تے
1322,بیوپاریوں,بیوپاری,وں
1323,ورغلایا,ورغلا,یا
1324,تنظیمیں,تنظیم,یں
1325,چھوڑتے,چھوڑ,تے
1326,جائیگا,جا,ئیگا
1327,ثمرات,ثمر,ات
1328,ملنی,مل,نی
1329,بیلنے,بیل,نے
1330,پڑتے,پڑ,تے
1331,عمارتیں,عمارت,یں
1332,چمچماتی,چمچما,تی
1333,کاریں,کار,یں
1334,ڈوبا,ڈوب,ا
1335,ڈھانکنے,ڈھانک,نے
1336,گوداموں,گودام,وں
1337,گلنے,گل,نے
1338,سڑنے,سڑ,نے
1339,بچانا,بچا,نا
1340,فرمائے,فرما,ئے
1341,دفعات,دفع,ات
1342,صفحات,صفحا,ت
1343,دہشتگرد,دہشت,گرد
1344,برتنے,برت,نے
1345,مہمانان,مہمان,ان
1346,پھرنے,پھر,نے
1347,آنکھوں,آنکھ,وں
1348,دیکھتی,دیکھ,تی
1349,کھایا,کھا,یا
1350,تمہارے,تم,ہارے
1351,بوٹیوں,بوٹی,وں
1352,واردات,وارد,ات
1353,آئی‌ں‌‌‌‌‌,آ,ئی‌ں‌‌‌‌‌
1354,تجزیہ_کاروں,تجزیہ_کار,وں
1355,ریکارڈشدہ,ریکارڈ,شدہ
1356,علامتیں,علامت,یں
1357,شبہات,شبہ,ات
1358,قلمدانوں,قلمدان,وں
1359,تبادلہ,تبادل,ہ
1360,چھوڑا,چھوڑ,ا
1361,قراردادیں,قرارداد,یں
1362,بدعنوانیوں,بدعنوان,یوں
1363,چلنی,چل,نی
1364,اندر,اند,ر
1365,اسکینڈلس,اسکینڈل,س
1366,سرخیوں,سرخی,وں
1367,قدرتی,قدرت,ی
1368,مرکزی,مرکز,ی
1369,پہنچکر,پہنچ,کر
1370,بمکان,ب,مکان
1371,گروہوں,گروہ,وں
1372,حملہ_آوروں,حملہ_آور,وں
1373,مشین_گنوں,مشین_گن,وں
1374,بابوں,باب,وں
1375,قبائلیوں,قبائلی,وں
1376,بندوق_برداروں,بندوق_بردار,وں
1377,مظاہروں,مظاہر,وں
1378,معاملہ_فہمی,معاملہ,_فہمی
1379,ناکامیاں,ناکامی,اں
1380,بولرس,بولر,س
1381,چاہےگا,چاہ,ےگا
1382,کامیابیوں,کامیابی,وں
1383,بجھانے,بجھا,نے
1384,جایا,جا,یا
1385,دلانے,دلا,نے
1386,سوچنے,سوچ,نے
1387,سوچتے,سوچ,تے
1388,پتھروں,پتھر,وں
1389,ٹکراتی,ٹکرا,تی
1390,موجوں,موج,وں
1391,کہیں_گے,کہ,یں_گے
1392,پائیں,پا,ئیں
1393,بیٹھی,بیٹھ,ی
1394,بھیجا,بھیج,ا
1395,کھنچے,کھنچ,ے
1396,پہاڑوں,پہاڑ,وں
1397,جھکانے,جھکا,نے
1398,کرنوں,کرن,وں
1399,ڈھکی,ڈھک,ی
1400,چوٹیاں,چوٹی,اں
1401,اُٹھیں,اُٹھ,یں
1402,ٹکرائی,ٹکرا,ئی
1403,پابندیوں,پابندی,وں
1404,گذاری,گذار,ی
1405,دلائیں,دلا,ئیں
1406,تعینات,تعین,ات
1407,تالابوں,تالاب,وں
1408,جانداروں,جاندار,وں
1409,فیکٹریوں,فیکٹری,وں
1410,نمٹنا,نمٹ,نا
1411,بیٹریوں,بیٹری,وں
1412,بیٹریز,بیٹری,ز
1413,بیٹریاں,بیٹری,اں
1414,استعمالات,استعمال,ات
1415,ریلوں,ریل,وں
1416,گذارنا,گذار,نا
1417,شاپس,شاپ,س
1418,یونیورسٹیوں,یونیورسٹی,وں
1419,یونیورسٹیز,یونیورسٹی,ز
1420,لواحقین,لواحق,ین
1421,دعائے,دعا,ئے
1422,اسکالرشپس,اسکالرشپ,س
1423,نامہ_نگاروں,نامہ_نگار,وں
1424,جائیںگے,جا,ئیںگے
1425,کھولے,کھول,ے
1426,دھاندلیاں,دھاندلی,اں
1427,کھلوائیں,کھلوا,ئیں
1428,کھولنے,کھول,نے
1429,گھسیٹنے,گھسیٹ,نے
1430,اٹھتے,اٹھ,تے
1431,مشینوں,مشین,وں
1432,کونسلرس,کونسلر,س
1433,والدین,والد,ین
1434,فرمائیں,فرما,ئیں
1435,ماریں,مار,یں
1436,دےگا,دے,گا
1437,پاتی,پا,تی
1438,چھوڑی,چھوڑ,ی
1439,آؤ,آ,ؤ
1440,نوازنا,نواز,نا
1441,تدبیریں,تدبیر,یں
1442,بچنا,بچ,نا
1443,سختیاں,سختی,اں
1444,کھودے,کھود,ے
1445,گرکر,گر,کر
1446,منڈلس,منڈل,س
1447,وارڈس,وارڈ,س
1448,ہیلتھ,ہیلت,ھ
1449,سنٹرس,سنٹر,س
1450,آئیں_گی,آ,ئیں_گی
1451,افسران,افسر,ان
1452,شادیوں,شادی,وں
1453,پڑےگی,پڑ,ےگی
1454,لکھنے,لکھ,نے
1455,لکچرس,لکچر,س
1456,جوابات,جواب,ات
1457,طالبات,طالبا,ت
1458,فارم_ہاؤز,فارم,_ہاؤز
1459,برسرعام,برسر,عام
1460,مانگنے,مانگ,نے
1461,سکڑنے,سکڑ,نے
1462,کھوتے,کھو,تے
1463,لٹکا,لٹک,ا
1464,آئیں_گے,آ,ئیں_گے
1465,بزرگوں,بزرگ,وں
1466,کھانا,کھا,نا
1467,گھڑیاں,گھڑی,اں
1468,خریدیں,خرید,یں
1469,مانیں,مان,یں
1470,لگتی,لگ,تی
1471,خاصکر,خاص,کر
1472,مچھلی:,مچھلی,:
1473,کھائیے,کھا,ئیے
1474,پلنے,پل,نے
1475,مچھلیوں,مچھلی,وں
1476,غذاؤں,غذا,ؤں
1477,سپلیمنٹ,سپلی,منٹ
1478,پھیلانے,پھیلا,نے
1479,جیتنے,جیت,نے
1480,سرگرمیوں,سرگرم,یوں
1481,کریگا,کر,یگا
1482,بے_گھر,بے,_گھر
1483,انفرااسٹرکچر,انفرا,اسٹرکچر
1484,سرحدوں,سرحد,وں
1485,بستی,بس,تی
1486,کراتے,کرا,تے
1487,اگانے,اگان,ے
1488,اداکاروں,اداکار,وں
1489,متاثرین,متاثر,ین
1490,منایا,منا,یا
1491,رنگوں,رنگ,وں
1492,دوشیزائیں,دوشیزا,ئیں
1493,پہننے,پہن,نے
1494,دوشیزاؤں,دوشیزا,ؤں
1495,بنتا,بن,تا
1496,عبادتیں,عبادت,یں
1497,کرہ_ارض,کر,ہ_ارض
1498,بھرپور,بھر,پور
1499,رکھیے,رکھ,یے
1500,اکابرین,اکابر,ین
1501,پھٹکار,پھٹک,ار
1502,بہکانے,بہکا,نے
1503,ڈرنے,ڈر,نے
1504,عورتو,عورت,و
1505,پہنچاتا,پہنچا,تا
1506,ڈھائے,ڈھا,ئے
1507,تمنائیں,تمنا,ئیں
1508,مصالحت_کاروں,مصالحت_کار,وں
1509,باغوں,باغ,وں
1510,اگائی,اگا,ئی
1511,بولی,بول,ی
1512,صاحبان,صاحب,ان
1513,فنون,فن,ون
1514,منائیں,منا,ئیں
1515,اعزازات,اعزاز,ات
1516,پارلیمانی,پارلیمان,ی
1517,وزارتی,وزارت,ی
1518,بھاؤ,بھا,ؤ
1519,بےدخل,بے,دخل
1520,ملزموں,ملزم,وں
1521,سکےں,سک,ےں
1522,دہشتگردی,دہشت,گردی
1523,چارج_شیٹ,چارج,_شیٹ
1524,چلانا,چلا,نا
1525,محرومی,محروم,ی
1526,علاوہ_ازیں,علاوہ,_ازیں
1527,اسے,اس,ے
1528,شکستوں,شکست,وں
1529,سیکھتے,سیکھ,تے
1530,کپتانوں,کپتان,وں
1531,انجینئرس,انجینئر,س
1532,مکانوں,مکان,وں
1533,قرضوں,قرض,وں
1534,پہنچائی,پہنچ,ائی
1535,حسابات,حساب,ات
1536,ہٹےگی,ہٹ,ےگی
1537,کچلا,کچل,ا
1538,بیٹیوں,بیٹی,وں
1539,خبررساں,خبر,رساں
1540,جتنی,جت,نی
1541,رسوں,رس,وں
1542,بوتلیں,بوتل,یں
1543,غذائیں,غذا,ئیں
1544,دیہاتیوں,دیہات,یوں
1545,ملازمتوں,ملازمت,وں
1546,حلف_برداری,حلف,_برداری
1547,بندھا,بندھ,ا
1548,بمباریوں,بمباری,وں
1549,سڑکیں,سڑک,یں
1550,درخواست_گزار,درخواست,_گزار
1551,درخواست_گزاروں,درخواست,_گزاروں
1552,تنصیبات,تنصیب,ات
1553,اسٹیشنس,اسٹیشن,س
1554,بھیجی,بھیج,ی
1555,فوجوں,فوج,وں
1556,سکیںگے,سک,یںگے
1557,اُٹھائے,اُٹھا,ئے
1558,مبصرین,مبصر,ین
1559,اور,ا,ور
1560,جلائے,جلا,ئے
1561,شرائط_کار,شرائط,_کار
1562,جھانکتے,جھانک,تے
1563,ََ11,ََ,11
1564,دسویں,دس,ویں
1565,چھونا,چھو,نا
1566,لتاڑا,لتاڑ,ا
1567,غیرتغذیہ_بخش,غیر,تغذیہ_بخش
1568,ملنا,مل,نا
1569,ہٹاؤ,ہٹا,ؤ
1570,بدعنوانیاں,بدعنوانی,اں
1571,تیاری,تیار,ی
1572,ہوئ,ہو,ئ
1573,سلیکٹروں,سلیکٹر,وں
1574,بھگتنا,بھگت,نا
1575,رنگے,رنگ,ے
1576,بھرنے,بھر,نے
1577,کلیپرشپ,کلیپر,شپ
1578,کشتیوں,کشتی,وں
1579,جگہوں,جگہ,وں
1580,واپسی,واپس,ی
1581,لوٹتے,لوٹ,تے
1582,شکایتوں,شکایت,وں
1583,فلمایا,فلما,یا
1584,ٹریکس,ٹریک,س
1585,سنبھالےگی,سنبھال,ےگی
1586,نبھا,نبھ,ا
1587,جوکہ,جو,کہ
1588,کھیلنا,کھیل,نا
1589,میچوں,میچ,وں
1590,پہنچانے,پہنچ,انے
1591,خوشحالی,خوشحال,ی
1592,بڑھایا,بڑھا,یا
1593,چھپی,چھپ,ی
1594,جیساکہ,جیسا,کہ
1595,مصروفیتوں,مصروفیت,وں
1596,پہنچانا,پہنچ,انا
1597,ابھرنا,ابھر,نا
1598,ڈالتا,ڈال,تا
1599,ڈیرڈیلوس,ڈیر,ڈیلوس
1600,برتا,برت,ا
1601,103ویں,103,ویں
1602,دلوائی,دلوا,ئی
1603,ملو,مل,و
1604,علماکرام,علما,کرام
1605,خریدتے,خرید,تے
1606,تعیشپسندی,تعیش,پسندی
1607,نبھاتے,نبھا,تے
1608,چستی,چست,ی
1609,غداروں,غدار,وں
1610,سکھا,سکھ,ا
1611,خانہ_جنگی,خانہ_جنگ,ی
1612,6200,6,200
1613,ہوںگے,ہوں,گے
1614,قربانیوں,قربانی,وں
1615,بھائیوں,بھائی,وں
1616,جائیںگی,جا,ئیںگی
1617,کروڑہا,کروڑ,ہا
1618,اراضیات,اراضی,ات
1619,پروگراموں,پروگرام,وں
1620,تحفظات,تحفظ,ات
1621,مترجمین,مترجم,ین
1622,انٹلیجنس,انٹلی,جنس
1623,اعتراضات,اعتراض,ات
1624,قانون_سازوں,قانون_ساز,وں
1625,تخریب_کاری,تخریب_کار,ی
1626,دہشت_گردی,دہشت_گرد,ی
1627,صدرموصوف,صدر,موصوف
1628,مسکراتے,مسکرا,تے
1629,آجاتی,آجا,تی
1630,پوچھے,پوچھ,ے
1631,جاننے,جان,نے
1632,صنعتیں,صنعت,یں
1633,عدم_کارکردگی,عدم,_کارکردگی
1634,منی_پور,منی,_پور
