,full_word,pt1,rest
1018,menganalisis,meng,analisis
1019,tersisih,ter,sisih
1020,mencinta,men,cinta
1021,ketidakjelasan,ketidak,jelasan
1022,berkerjasama,ber,kerjasama
1023,ditebus,di,tebus
1024,bayaran,bayar,an
1025,bertahap,ber,tahap
1026,digoreng,di,goreng
1027,skalanya,skala,nya
1028,terutama,ter,utama
1029,rambutan,rambut,an
1030,durian,duri,an
1031,pantulan,pantul,an
1032,pelarut,pe,larut
1033,pembagi,pem,bagi
1034,selenggarakan,selenggara,kan
1035,namakan,nama,kan
1036,Jenis-jenis,Jenis-,jenis
1037,mempermudah,memper,mudah
1038,sadari,sadar,i
1039,berpasir,ber,pasir
1040,tepian,tepi,an
1041,cintai,cinta,i
1042,merawat,me,rawat
1043,mengguncang,meng,guncang
1044,berterima,ber,terima
1045,berjasa,ber,jasa
1046,tuntutan,tuntut,an
1047,menderita,men,derita
1048,dimaksud,di,maksud
1049,anjuran,anjur,an
1050,terdekat,ter,dekat
1051,dipasang,di,pasang
1052,Tiang-tiang,Tiang-,tiang
1053,dicampur,di,campur
1054,hambatan,hambat,an
1055,berkunjung,ber,kunjung
1056,terburuk,ter,buruk
1057,ledakan,ledak,an
1058,pencerita,pen,cerita
1059,diperluas,diper,luas
1060,diujicoba,di,ujicoba
1061,tempati,tempat,i
1062,berguru,ber,guru
1063,bermusim,ber,musim
1064,Gaya-gaya,Gaya-,gaya
1065,diangkut,di,angkut
1066,dijamin,di,jamin
1067,digantung,di,gantung
1068,disorot,di,sorot
1069,pengawal,peng,awal
1070,peraih,pe,raih
1071,komedian,komedi,an
1072,rujukan,rujuk,an
1073,dinilai,di,nilai
1074,berdedikasi,ber,dedikasi
1075,terapan,terap,an
1076,berkompeten,ber,kompeten
1077,memburu,mem,buru
1078,membimbing,mem,bimbing
1079,dicari,di,cari
1080,buruan,buru,an
1081,diburu,di,buru
1082,bercabang,ber,cabang
1083,digambar,di,gambar
1084,dipelihara,di,pelihara
1085,melatih,me,latih
1086,"9,10",9,",10"
1087,liputan,liput,an
1088,pendahuluan,pendahulu,an
1089,berbunga,ber,bunga
1090,berbuah,ber,buah
1091,berbiji,ber,biji
1092,berbelah,ber,belah
1093,melebar,me,lebar
1094,kritikan,kritik,an
1095,bertumpu,ber,tumpu
1096,perintis,pe,rintis
1097,Merapi,Me,rapi
1098,berkuda,ber,kuda
1099,harinya,hari,nya
1100,berselang,ber,selang
1101,dikepung,di,kepung
1102,beredar,ber,edar
1103,memperisteri,memper,isteri
1104,berambut,be,rambut
1105,berotak,ber,otak
1106,berenang,be,renang
1107,terkonsentrasi,ter,konsentrasi
1108,dipecat,di,pecat
1109,membaca,mem,baca
1110,pendukun,pen,dukun
1111,termiskin,ter,miskin
1112,bebaskan,bebas,kan
1113,salinan,salin,an
1114,temukan,temu,kan
1115,membuang,mem,buang
1116,Ciri-ciri,Ciri-,ciri
1117,Membuat,Mem,buat
1118,tercatat,ter,catat
1119,mainan,main,an
1120,peliharaan,pelihara,an
1121,beracun,be,racun
1122,berkulit,ber,kulit
1123,disamping,di,samping
1124,berpori,ber,pori
1125,menjebak,men,jebak
1126,menghapus,meng,hapus
1127,diundang,di,undang
1128,melemah,me,lemah
1129,persisnya,persis,nya
1130,berkomunikasi,ber,komunikasi
1131,Diambil,Di,ambil
1132,Seseorang,Sese,orang
1133,Bernama,Ber,nama
1134,berkuasa,ber,kuasa
1135,letusan,letus,an
1136,dicap,di,cap
1137,Berisi,Ber,isi
1138,mengetes,menge,tes
1139,irisan,iris,an
1140,bergetar,ber,getar
1141,Melomba,Me,lomba
1142,bisanya,bisa,nya
1143,gagasan,gagas,an
1144,pengangkut,peng,angkut
1145,dikeramatkan,di,keramatkan
1146,tercetus,ter,cetus
1147,keluaran,keluar,an
1148,utamanya,utama,nya
1149,tersirat,ter,sirat
1150,pembuat,pem,buat
1151,mendunia,men,dunia
1152,pengisi,peng,isi
1153,bergaya,ber,gaya
1154,sedangkan,sedang,kan
1155,Berikut,Ber,ikut
1156,direkam,di,rekam
1157,sayatan,sayat,an
1158,Alat-alat,Alat-,alat
1159,dicuci,di,cuci
1160,disuci,di,suci
1161,diusung,di,usung
1162,jauhnya,jauh,nya
1163,perangkap,pe,rangkap
1164,terkonfirmasi,ter,konfirmasi
1165,membelulang,mem,belulang
1166,membengkok,mem,bengkok
1167,membujur,mem,bujur
1168,sumbangan,sumbang,an
1169,digelar,di,gelar
1170,sambutan,sambut,an
1171,diminimalisir,di,minimalisir
1172,Deklarasi-deklarasi,Deklarasi-,deklarasi
1173,belakangan,belakang,an
1174,ditunjuk,di,tunjuk
1175,mendidik,men,didik
1176,bermutu,ber,mutu
1177,perekam,pe,rekam
1178,sub-kumpulan,sub-kumpul,an
1179,bergaris,ber,garis
1180,berdampak,ber,dampak
1181,pengubah,peng,ubah
1182,semata-mata,semata,-mata
1183,mengeksplorasi,meng,eksplorasi
1184,sewaan,sewa,an
1185,Unit-unit,Unit-,unit
1186,melebur,me,lebur
1187,hadapan,hadap,an
1188,bermana,ber,mana
1189,sanjungan,sanjung,an
1190,mengisolasi,meng,isolasi
1191,diasuh,di,asuh
1192,terobsesi,ter,obsesi
1193,diserbu,di,serbu
1194,terusan,terus,an
1195,menculik,men,culik
1196,berkontribusi,ber,kontribusi
1197,tersusun,ter,susun
1198,tingkatan,tingkat,an
1199,memperkokoh,memper,kokoh
1200,mengkombinasi,meng,kombinasi
1201,Dokumen-dokumen,Dokumen-,dokumen
1202,tercipta,ter,cipta
1203,ditempat,di,tempat
1204,Melewati,Me,lewati
1205,memperbanyak,memper,banyak
1206,berkisah,ber,kisah
1207,bertajuk,ber,tajuk
1208,samaran,samar,an
1209,Pendiri,Pen,diri
1210,berprestasi,ber,prestasi
1211,jaman,jam,an
1212,berhadap,ber,hadap
1213,mengalir,meng,alir
1214,kemasan,kemas,an
1215,yakini,yakin,i
1216,titipan,titip,an
1217,cengkeraman,cengkeram,an
1218,merespon,me,respon
1219,berlimpah,ber,limpah
1220,nonbuku,non,buku
1221,berhuruf,ber,huruf
1222,mengatasi,meng,atasi
1223,dihuni,di,huni
1224,tertua,ter,tua
1225,Tahun-tahun,Tahun-,tahun
1226,mempresentasi,mem,presentasi
1227,pengolah,peng,olah
1228,pengasah,peng,asah
1229,berkompetisi,ber,kompetisi
1230,dirawat,di,rawat
1231,berkapasitas,ber,kapasitas
1232,bersiap,ber,siap
1233,diperiksa,di,periksa
1234,diinterogasi,di,interogasi
1235,penjahat,pen,jahat
1236,berumput,be,rumput
1237,berkerikil,ber,kerikil
1238,terpusat,ter,pusat
1239,memperdaya,memper,daya
1240,pewarna,pe,warna
1241,memperluas,memper,luas
1242,terkecil,ter,kecil
1243,melukis,me,lukis
1244,terbebas,ter,bebas
1245,ditempat-tempat,ditempat,-tempat
1246,khitanan,khitan,an
1247,bernomor,ber,nomor
1248,bereproduksi,be,reproduksi
1249,bertelur,ber,telur
1250,bertanggung,ber,tanggung
1251,bersikap,ber,sikap
1252,kenyataannya,kenyataan,nya
1253,mestinya,mesti,nya
1254,membentur,mem,bentur
1255,jaminan,jamin,an
1256,pinjaman,pinjam,an
1257,menghukum,meng,hukum
1258,dicat,di,cat
1259,gangguan,ganggu,an
1260,rincian,rinci,an
1261,bereaksi,be,reaksi
1262,berwujud,ber,wujud
1263,membina,mem,bina
1264,berpisah,ber,pisah
1265,tertumpah,ter,tumpah
1266,membasuh,mem,basuh
1267,terbenam,ter,benam
1268,galangan,galang,an
1269,penjelajah,pen,jelajah
1270,terealisasi,te,realisasi
1271,terdaftar,ter,daftar
1272,Teori-teori,Teori-,teori
1273,melulu,me,lulu
1274,diacak,di,acak
1275,ibunya,ibu,nya
1276,bernada,ber,nada
1277,puluhan,puluh,an
1278,Tanda-tanda,Tanda-,tanda
1279,diketik,di,ketik
1280,beribukota,ber,ibukota
1281,menggalang,meng,galang
1282,Hari-hari,Hari-,hari
1283,Terakhir,Ter,akhir
1284,terluas,ter,luas
1285,pengiring,peng,iring
1286,pembangkit,pem,bangkit
1287,memperkeras,memper,keras
1288,Penjaga,Pen,jaga
1289,pencari,pen,cari
1290,laksanakan,laksana,kan
1291,berharga,ber,harga
1292,menghemat,meng,hemat
1293,mengemban,meng,emban
1294,dituntut,di,tuntut
1295,peri,pe,ri
1296,undangan,undang,an
1297,Kusambut,Ku,sambut
1298,sasaran,sasar,an
1299,direndam,di,rendam
1300,bentrokan,bentrok,an
1301,diusir,di,usir
1302,tercermin,ter,cermin
1303,berkobar,ber,kobar
1304,terbitan,terbit,an
1305,mendekat,men,dekat
1306,bersama-sama,bersama,-sama
1307,Bukit-bukit,Bukit-,bukit
1308,pegangan,pegang,an
1309,memperjelas,memper,jelas
1310,artian,arti,an
1311,lengkungan,lengkung,an
1312,disokong,di,sokong
1313,tendangan,tendang,an
1314,Bersama,Ber,sama
1315,mengasuh,meng,asuh
1316,dieksekusi,di,eksekusi
1317,terbalik,ter,balik
1318,menggendong,meng,gendong
1319,berkonsentrasi,ber,konsentrasi
1320,bermulut,ber,mulut
1321,memperhatikan,mem,perhatikan
1322,dikonsumsi,di,konsumsi
1323,direstorasi,di,restorasi
1324,Benda-benda,Benda-,benda
1325,hamba-,hamba,-
1326,Kota-kota,Kota-,kota
1327,Melani,Me,lani
1328,tinjauan,tinjau,an
1329,dirakit,di,rakit
1330,Argumen-argumen,Argumen-,argumen
1331,sindiran,sindir,an
1332,Terkesan,Ter,kesan
1333,secepatnya,secepat,nya
1334,Tema-tema,Tema-,tema
1335,ditimpa,di,timpa
1336,bermesin,ber,mesin
1337,melimpah,me,limpah
1338,memblok,mem,blok
1339,berirama,ber,irama
1340,Penyanyi,Pe,nyanyi
1341,dideskripsi,di,deskripsi
1342,bersahabat,ber,sahabat
1343,dituding,di,tuding
1344,ter-doktrin,ter,-doktrin
1345,berpikul,ber,pikul
1346,dipasok,di,pasok
1347,terangsang,te,rangsang
1348,terbakar,ter,bakar
1349,menyala,me,nyala
1350,ratapan,ratap,an
1351,terjaga,ter,jaga
1352,tayangan,tayang,an
1353,laluan,lalu,an
1354,mengikut,meng,ikut
1355,menaik,me,naik
1356,lanjutan,lanjut,an
1357,bertitah,ber,titah
1358,terawat,te,rawat
1359,diuji,di,uji
1360,tergenang,ter,genang
1361,getaran,getar,an
1362,berguna,ber,guna
1363,diperkaya,diper,kaya
1364,beradaptasi,ber,adaptasi
1365,pendorong,pen,dorong
1366,kurangnya,kurang,nya
1367,usulan,usul,an
1368,diculik,di,culik
1369,terinci,ter,inci
1370,mengerami,meng,erami
1371,tertimpa,ter,timpa
1372,terwujud,ter,wujud
1373,diadopsi,di,adopsi
1374,menghalau,meng,halau
1375,tontonan,tonton,an
1376,ceritakan,cerita,kan
1377,ketidakcukupan,ketidak,cukupan
1378,berlantai,ber,lantai
1379,dideteksi,di,deteksi
1380,Berakhir,Ber,akhir
1381,dikontrol,di,kontrol
1382,membeku,mem,beku
1383,berbahagia,ber,bahagia
1384,Lagu-lagu,Lagu-,lagu
1385,dikira,di,kira
1386,terpecah,ter,pecah
1387,belahan,belah,an
1388,tersadar,ter,sadar
1389,bergegas,ber,gegas
1390,dikonfirmasi,di,konfirmasi
1391,raguan,ragu,an
1392,berbaju,ber,baju
1393,berkain,ber,kain
1394,berbakti,ber,bakti
1395,deretan,deret,an
1396,dijaga,di,jaga
1397,Jejak-jejak,Jejak-,jejak
1398,lautan,laut,an
1399,tuduhan,tuduh,an
1400,mengungsi,meng,ungsi
1401,diekspor,di,ekspor
1402,menjalin,men,jalin
1403,merambah,me,rambah
1404,renungan,renung,an
1405,Pasar-pasar,Pasar-,pasar
1406,bawaan,bawa,an
1407,dihantam,di,hantam
1408,berbendera,ber,bendera
1409,bentukan,bentuk,an
1410,dirata,di,rata
1411,ratakan,rata,kan
1412,dihitung,di,hitung
1413,Tercatat,Ter,catat
1414,berondongan,berondong,an
1415,tembakan,tembak,an
1416,guncangan,guncang,an
1417,pasaran,pasar,an
1418,terbelah,ter,belah
1419,tumpukan,tumpu,kan
1420,Sekte-sekte,Sekte-,sekte
1421,dibahas,di,bahas
1422,melewati,me,lewati
1423,mencengkeram,men,cengkeram
1424,berposisi,ber,posisi
1425,Terlebih,Ter,lebih
1426,digali,di,gali
1427,dipotong,di,potong
1428,pencetak,pen,cetak
1429,diperbudak,diper,budak
1430,lazimnya,lazim,nya
1431,diidentifikasi,di,identifikasi
1432,berharap,ber,harap
1433,merespons,me,respons
1434,bersekolah,ber,sekolah
1435,perancang,pe,rancang
1436,mendidih,men,didih
1437,disembah,di,sembah
1438,penjaga,pen,jaga
1439,pembantu,pem,bantu
1440,diprediksi,di,prediksi
1441,Terputus,Ter,putus
1442,gunakan,guna,kan
1443,kenakan,kena,kan
1444,dambakan,damba,kan
1445,uraian,urai,an
1446,jajaran,jajar,an
1447,mulanya,mula,nya
1448,melegenda,me,legenda
1449,kalinya,kali,nya
1450,nyatakan,nyata,kan
1451,sebarluaskan,sebarluas,kan
1452,berkaki,ber,kaki
1453,berduka,ber,duka
1454,bercahaya,ber,cahaya
1455,berpotensi,ber,potensi
1456,dicipta,di,cipta
1457,bermanfaat,ber,manfaat
1458,nonkriminal,non,kriminal
1459,Mengingat,Meng,ingat
1460,berpelindung,berpe,lindung
1461,Pelindung,Pe,lindung
1462,ditata,di,tata
1463,merobek,me,robek
1464,musiman,musim,an
1465,bercerai,ber,cerai
1466,berdagang,ber,dagang
1467,pengecer,peng,ecer
1468,ketidakpastian,ketidak,pastian
1469,pengingat,peng,ingat
1470,Dibuka,Di,buka
1471,pendendam,pen,dendam
1472,Terbagi,Ter,bagi
1473,berlaga,ber,laga
1474,terlepas,ter,lepas
1475,bersegmen,ber,segmen
1476,dijemput,di,jemput
1477,meredam,me,redam
1478,namai,nama,i
1479,terdeteksi,ter,deteksi
1480,pecahan,pecah,an
1481,mengerat,meng,erat
1482,berkonspirasi,ber,konspirasi
1483,Tertulis,Ter,tulis
1484,ditilik,di,tilik
1485,perampok,pe,rampok
1486,rampokan,rampok,an
1487,menginjak,meng,injak
1488,tercukur,ter,cukur
1489,berunding,be,runding
1490,mengarah,meng,arah
1491,berujung,ber,ujung
1492,penghulu,peng,hulu
1493,diklaim,di,klaim
1494,penasehat,pe,nasehat
1495,dirangkai,di,rangkai
1496,angsuran,angsur,an
1497,Bermarkas,Ber,markas
1498,Mencapai,Men,capai
1499,diolah,di,olah
1500,simpangkan,simpang,kan
1501,pengajar,peng,ajar
1502,Mencoba,Men,coba
1503,bercakap,ber,cakap
1504,dimodifikasi,di,modifikasi
1505,putusan,putus,an
1506,mengakomodasi,meng,akomodasi
1507,jadinya,jadi,nya
1508,Dipicu,Di,picu
1509,Usaha-usaha,Usaha-,usaha
1510,kenangan,kenang,an
1511,sepakati,sepakat,i
1512,mengusung,meng,usung
1513,Beristirahat,Ber,istirahat
1514,berprofesi,ber,profesi
1515,dikoordinasi,di,koordinasi
1516,Sisa-sisa,Sisa-,sisa
1517,menghampiri,meng,hampiri
1518,ditanam,di,tanam
1519,bandingkan,banding,kan
1520,berjanji,ber,janji
1521,pendengar,pen,dengar
1522,mengulas,meng,ulas
1523,dituduh,di,tuduh
1524,tercampur,ter,campur
1525,berhati,ber,hati
1526,andalan,andal,an
1527,Memiliki,Me,miliki
1528,pengkhianat,peng,khianat
1529,kerjakan,kerja,kan
1530,peluncur,pe,luncur
1531,dihapus,di,hapus
1532,perawat,pe,rawat
1533,dipanggil,di,panggil
1534,lilitan,lilit,an
1535,terpaksa,ter,paksa
1536,menjamu,men,jamu
1537,tersembunyi,ter,sembunyi
1538,bertinggi,ber,tinggi
1539,ratusan,ratus,an
1540,beranting,ber,anting
1541,Terlepas,Ter,lepas
1542,Lirik-lirik,Lirik-,lirik
1543,bertitel,ber,titel
1544,Kanak-kanak,Kanak-,kanak
1545,cadangan,cadang,an
1546,diurai,di,urai
1547,Pembentuk,Pem,bentuk
1548,dipesan,di,pesan
1549,beralasan,ber,alasan
1550,diupload,di,upload
1551,dicoba,di,coba
