,full_word,pt1,rest
624,தீவிரவாதிகளின்,தீவிரவாதி,களின்
625,செயல்களால்,செயல்,களால்
626,உயிரிழந்தனர்,உயிரிழ,ந்தனர்
627,செய்த,செய்,த
628,தீவிரவாதிகள்,தீவிரவாதி,கள்
629,செய்தவர்களில்,செய்,தவர்களில்
630,கிடந்த,கிட,ந்த
631,வெடித்ததில்,வெடி,த்ததில்
632,சாலையில்,சாலை,யில்
633,கிடக்கும்,கிட,க்கும்
634,குண்டுகள்,குண்டு,கள்
635,வன்முறைக்கு,வன்முறை,க்கு
636,பலியாகும்,பலியாகு,ம்
637,உயிரிழந்த்,உயிரிழ,ந்த்
638,காயமடைந்த்,காயமடை,ந்த்
639,இச்சம்பவம்,இச்,சம்பவம்
640,நிகழ்ந்தது,நிகழ்,ந்தது
641,மூடுவதற்க்,மூடு,வதற்க்
642,வருவதற்க்,வரு,வதற்க்
643,ஒலிய்,ஒலி,ய்
644,ஒலித்துக்,ஒலி,த்துக்
645,கண்டுகொள்ளாமல்,கண்டுகொள்,ளாமல்
646,பஸ்சை,பஸ்,சை
647,பாதையை,பாதை,யை
648,கடந்து,கட,ந்து
649,செல்ல,செல்,ல
650,மருத்துவமனையில்,மருத்துவமனை,யில்
651,அனுமதிக்கப்,அனுமதி,க்கப்
652,உயிரிழந்தவர்கள்,உயிரிழ,ந்தவர்கள்
653,பணியாளர்கள்,பணியாளர்,கள்
654,கருணாநிதிக்கு,கருணாநிதி,க்கு
655,விடுத்து,விடு,த்து
656,இ-மெயில்,இ-மெ,யில்
657,மத்தியக்,மத்திய,க்
658,மதுரையில்,மதுரை,யில்
659,கொள்வதைய்,கொள்,வதைய்
660,விசாரணைக்கு,விசாரணை,க்கு
661,விடுக்கப்,விடு,க்கப்
662,தனிப்பிரிவுக்கு,தனிப்பிரிவு,க்கு
663,வருகிறீர்கள்,வரு,கிறீர்கள்
664,நபர்களில்,நபர்,களில்
665,செல்லும்,செல்,லும்
666,வைப்போம்,வை,ப்போம்
667,இந்தியர்கள்,இந்தியர்,கள்
668,நாடுகளின்,நாடு,களின்
669,செய்தித்,செய்தி,த்
670,வெளிவரும்,வெளிவரு,ம்
671,ஒன்றுக்கு,ஒன்று,க்கு
672,பேட்டியில்,பேட்டி,யில்
673,மறுத்த்,மறு,த்த்
674,கொல்லப்படவ்,கொல்,லப்படவ்
675,பாதுகாப்புக்,பாதுகாப்பு,க்
676,கிடைப்பது,கிடை,ப்பது
677,இடைவெளிக்குப்,இடைவெளி,க்குப்
678,அல்லாத,அல்,லாத
679,பிடிக்க,பிடி,க்க
680,சபையில்,சபை,யில்
681,இடம்பெறுவதற்கு,இடம்பெறு,வதற்கு
682,போட்டிய்,போட்டி,ய்
683,பிரகாசமடைந்த்,பிரகாசமடை,ந்த்
684,போட்டியிடுவதால்,போட்டியிடு,வதால்
685,பெறுவது,பெறு,வது
686,ஐரோப்பாவுக்கு,ஐரோப்பா,வுக்கு
687,பிரதிநிதிகளுக்க்,பிரதிநிதி,களுக்க்
688,போட்டியிடுகின்றன,போட்டியிடு,கின்றன
689,தென்னாப்பிரிக்காவின்,தென்னாப்பிரிக்கா,வின்
690,ஆண்டுகளில்,ஆண்டு,களில்
691,சபைக்க்,சபை,க்க்
692,வாக்குகளைப்,வாக்கு,களைப்
693,கடைசியாக,கடைசி,யாக
694,நிறைவடைய,நிறைவடை,ய
695,அனைத்தும்,அனைத்து,ம்
696,கிடைக்கும்,கிடை,க்கும்
697,தேர்ந்தெடுக்கப்பட்ட,தேர்ந்தெடு,க்கப்பட்ட
698,தேதிய்,தேதி,ய்
699,தொடங்கும்,தொடங்கு,ம்
700,நியூயார்க்கில்,நியூயார்க்,கில்
701,வருவது,வரு,வது
702,விவாதிக்கப்,விவாதி,க்கப்
703,முடிவெடுக்க,முடிவெடு,க்க
704,உரையாற்றும்,உரையாற்று,ம்
705,உறுப்பினர்களின்,உறுப்பினர்,களின்
706,எண்ணிக்கையை,எண்ணிக்கை,யை
707,அதிகரிக்க,அதிகரி,க்க
708,ஒருமித்த,ஒருமி,த்த
709,எட்டுவதற்கு,எட்டு,வதற்கு
710,வசதிய்,வசதி,ய்
711,சுற்றுப்,சுற்று,ப்
712,மேற்கொள்ளும்,மேற்கொள்,ளும்
713,விவாதிக்க,விவாதி,க்க
714,டோக்கியோவைச்,டோக்கியோ,வைச்
715,இவ்விருது,இவ்,விருது
716,தீட்சித்தை,தீட்சித்,தை
717,ரீதிய்,ரீதி,ய்
718,விமர்சித்த,விமர்சி,த்த
719,வேலையை,வேலை,யை
720,செய்தார்,செய்,தார்
721,நிகழ்ச்சியில்,நிகழ்ச்சி,யில்
722,தீட்சித்தின்,தீட்சித்,தின்
723,கேலியாக,கேலி,யாக
724,உச்சரித்தார்,உச்சரி,த்தார்
725,இந்தியர்களை,இந்தியர்,களை
726,அவமானப்படுத்தும்,அவமானப்படுத்து,ம்
727,ஹென்றியின்,ஹென்றி,யின்
728,எழுந்தது,எழு,ந்தது
729,எடுக்க,எடு,க்க
730,தெரிவித்தது,தெரிவி,த்தது
731,எடுப்பத்,எடு,ப்பத்
732,அளித்தது,அளி,த்தது
733,கூறுகையில்,கூறு,கையில்
734,இந்தளவுக்கு,இந்தளவு,க்கு
735,சர்ச்சையை,சர்ச்சை,யை
736,எதிர்பார்க்கவ்,எதிர்பார்,க்கவ்
737,பயந்து,பய,ந்து
738,போனேன்,போ,னேன்
739,வார்த்தைகள்,வார்த்தை,கள்
740,மன்னித்துக்,மன்னி,த்துக்
741,கொள்ளும்,கொள்,ளும்
742,பழமைவாய்ந்த,பழமைவாய்,ந்த
743,சிலைகள்,சிலை,கள்
744,போய்,போ,ய்
745,வசிக்கும்,வசி,க்கும்
746,அதிர்ச்சியை,அதிர்ச்சி,யை
747,சிலையை,சிலை,யை
748,கொடுத்திடும்,கொடுத்திடு,ம்
749,கொடுப்பவர்கள்,கொடு,ப்பவர்கள்
750,பித்தளையால்,பித்தளை,யால்
751,திருடர்களுக்கு,திருடர்,களுக்கு
752,தெரியவ்,தெரி,யவ்
753,வாய்ந்தது,வாய்,ந்தது
754,நடத்துகின்றனர்,நடத்து,கின்றனர்
755,பேரவையில்,பேரவை,யில்
756,வாக்குகளில்,வாக்கு,களில்
757,அரசுக்கு,அரசு,க்கு
758,வாக்குகள்,வாக்கு,கள்
759,எதிர்க்கட்சிக்கு,எதிர்க்கட்சி,க்கு
760,வாக்களித்தார்,வாக்களி,த்தார்
761,ஒத்திவைக்கப்,ஒத்திவை,க்கப்
762,நடந்த,நட,ந்த
763,இறுதிப்,இறுதி,ப்
764,மலேசியாவின்,மலேசியா,வின்
765,தோல்வியடைந்தார்,தோல்வியடை,ந்தார்
766,செட்டை,செட்,டை
767,இழந்த,இழ,ந்த
768,செட்களைய்,செட்,களைய்
769,புள்ளிக்,புள்ளி,க்
770,இறுதியில்,இறுதி,யில்
771,சேர்த்து,சேர்,த்து
772,வருவதற்கு,வரு,வதற்கு
773,எதிர்ப்புத்,எதிர்ப்பு,த்
774,தில்லியில்,தில்லி,யில்
775,அழைக்க,அழை,க்க
776,வருகைக்கு,வருகை,க்கு
777,கட்சிகள்,கட்சி,கள்
778,ராஜபட்சவின்,ராஜபட்ச,வின்
779,பொம்மைகள்,பொம்மை,கள்
780,எரிக்கப்,எரி,க்கப்
781,செய்தனர்,செய்,தனர்
782,கட்சியைச்,கட்சி,யைச்
783,சேர்ந்தவர்கள்,சேர்,ந்தவர்கள்
784,எரித்தனர்,எரி,த்தனர்
785,நடத்துவதற்க்,நடத்து,வதற்க்
786,பேரவைக்,பேரவை,க்
787,ஒத்திவைக்க,ஒத்திவை,க்க
788,கோரிக்கையை,கோரிக்கை,யை
789,பேரவைத்,பேரவை,த்
790,நிராகரித்தார்,நிராகரி,த்தார்
791,எமெலேக்களின்,எமெலே,க்களின்
792,தீர்ப்பளிக்கும்,தீர்ப்பளி,க்கும்
793,எதிர்க்கட்சித்,எதிர்க்கட்சி,த்
794,விடுத்தார்,விடு,த்தார்
795,உத்தரவுப்,உத்தரவு,ப்
796,முடியாது,முடி,யாது
797,கோரும்,கோரு,ம்
798,ஒருவரித்,ஒருவரி,த்
799,வாக்கெடுப்புக்கு,வாக்கெடுப்பு,க்கு
800,பண்டிகையைய்,பண்டிகை,யைய்
801,ரயில்களுக்க்,ரயில்,களுக்க்
802,டிக்கெட்டுகள்,டிக்கெட்,டுகள்
803,தீர்ந்தன,தீர்,ந்தன
804,15-ம்,15,-ம்
805,நாள்கள்,நாள்,கள்
806,12-ம்,12,-ம்
807,ஊர்களுக்குச்,ஊர்,களுக்குச்
808,செல்வதற்க்,செல்,வதற்க்
809,ரயில்களில்,ரயில்,களில்
810,செய்யக்,செய்,யக்
811,காத்திருந்தனர்,காத்திரு,ந்தனர்
812,தேதிக்க்,தேதி,க்க்
813,நாள்களுக்கு,நாள்,களுக்கு
814,ரயில்களின்,ரயில்,களின்
815,வசதிக்க்,வசதி,க்க்
816,வகுப்புக்களுக்க்,வகுப்பு,க்களுக்க்
817,குறைந்த,குறை,ந்த
818,எண்ணிக்கையில்,எண்ணிக்கை,யில்
819,செய்யப்படாமல்,செய்,யப்படாமல்
820,இருந்தன,இரு,ந்தன
821,விடுத்ததன்,விடு,த்ததன்
822,இந்தியாவ்,இந்தியா,வ்
823,இணைக்கப்,இணை,க்கப்
824,வசதிகள்,வசதி,கள்
825,இல்லாததால்,இல்,லாததால்
826,கடைகள்,கடை,கள்
827,வன்முறைச்,வன்முறை,ச்
828,எதுவும்,எது,வும்
829,நிகழ்ந்தத்,நிகழ்,ந்தத்
830,டாக்டர்கள்,டாக்டர்,கள்
831,செவிலியர்களுக்கு,செவிலியர்,களுக்கு
832,மருத்துவமனையின்,மருத்துவமனை,யின்
833,125-ம்,125,-ம்
834,நிதிய்,நிதி,ய்
835,புற்றுநோய்த்,புற்றுநோய்,த்
836,தடுப்புத்,தடுப்பு,த்
837,என்னுடைய,என்,னுடைய
838,அல்ல,அல்,ல
839,தொகுதிக்க்,தொகுதி,க்க்
840,இருக்கின்ற,இரு,க்கின்ற
841,பொதுப்,பொது,ப்
842,பணிகளுக்கு,பணி,களுக்கு
843,கொள்ளல்,கொள்,ளல்
844,அனுமதியை,அனுமதி,யை
845,உறுப்பினர்களுக்கு,உறுப்பினர்,களுக்கு
846,பார்த்து,பார்,த்து
847,நிதியைய்,நிதி,யைய்
848,தொகையை,தொகை,யை
849,செலவழித்து,செலவழி,த்து
850,இருக்கிறோம்,இரு,க்கிறோம்
851,தொகுதிகளுக்க்,தொகுதி,களுக்க்
852,ஒதுக்குகின்ற,ஒதுக்கு,கின்ற
853,செலவழிக்கப்,செலவழி,க்கப்
854,படுகிற,படு,கிற
855,நிலைய்,நிலை,ய்
856,தொகுதிகளுக்கு,தொகுதி,களுக்கு
857,அந்தத்,அந்த,த்
858,செலவழிக்க,செலவழி,க்க
859,கொடுத்தது,கொடு,த்தது
860,கோடியே,கோடி,யே
861,அளவுக்கு,அளவு,க்கு
862,அதிகரிக்கப்,அதிகரி,க்கப்
863,தொகையைப்,தொகை,யைப்
864,நம்முடைய,நம்,முடைய
865,தொகுதிப்,தொகுதி,ப்
866,இருக்கிறார்கள்,இரு,க்கிறார்கள்
867,மருத்துவமனைகளுக்கு,மருத்துவமனை,களுக்கு
868,மருத்துவர்கள்,மருத்துவர்,கள்
869,அந்தக்,அந்த,க்
870,பணியாற்றுகிற,பணியாற்று,கிற
871,மருத்துவர்களுக்கு,மருத்துவர்,களுக்கு
872,உதவியாக,உதவி,யாக
873,இருக்கிற,இரு,க்கிற
874,செவிலியர்கள்,செவிலியர்,கள்
875,நண்பர்கள்,நண்பர்,கள்
876,ஆற்றுகிறோம்,ஆற்று,கிறோம்
877,இல்லாமல்,இல்,லாமல்
878,நம்மை,நம்,மை
879,அடைந்த்,அடை,ந்த்
880,பணியை,பணி,யை
881,மனப்பான்மையோடு,மனப்பான்மை,யோடு
882,நிறைவேற்றுவோம்,நிறைவேற்று,வோம்
883,ஒத்துழைக்க,ஒத்துழை,க்க
