,full_word,pt1,rest
653,görmüşlerdi,gör,müşlerdi
654,öğrenmezmişsin,öğren,mezmişsin
655,kürememeliymiş,küre,memeliymiş
656,sümürmeyiniz,sümür,meyiniz
657,büktürtmeyin,büktürt,meyin
658,düzüyormuşsun,düz,üyormuşsun
659,götürecekmişiz,götür,ecekmişiz
660,ittirilmez,ittiril,mez
661,bitmezmişsiniz,bit,mezmişsiniz
662,it,it,
663,öldürmemeliymişsiniz,öldür,memeliymişsiniz
664,giymelisiniz,giy,melisiniz
665,sökmemeliymişsiniz,sök,memeliymişsiniz
666,bekletmeyeceksin,beklet,meyeceksin
667,öpüşmüşüz,öpüş,müşüz
668,sevmemeliler,sev,memeliler
669,üremeyeceklermiş,üre,meyeceklermiş
670,öldürmeyecektiniz,öldür,meyecektiniz
671,teptiniz,tep,tiniz
672,yediriyorsunuz,yedir,iyorsunuz
673,döverdiniz,döv,erdiniz
674,küçülmemeliymişsiniz,küçül,memeliymişsiniz
675,etkilemeyecekmiş,etkile,meyecekmiş
676,kürediydim,küre,diydim
677,eğiliyormuşsunuz,eğil,iyormuşsunuz
678,sikiliyormuşuz,sikil,iyormuşuz
679,bitirttirmem,bitirttir,mem
680,süpürmezsiniz,süpür,mezsiniz
681,kesmediler,kes,mediler
682,iğrenmiştik,iğren,miştik
683,erimeyecekti,eri,meyecekti
684,pisletmemiştin,pislet,memiştin
685,sezmiyormuşsun,sez,miyormuşsun
686,süserler,süs,erler
687,ölçülmüyorsun,ölçül,müyorsun
688,üşüme,üşü,me
689,itilmezlermiş,itil,mezlermiş
690,denilmemeliydiniz,denil,memeliydiniz
691,ölçtürtmeyeceğim,ölçtürt,meyeceğim
692,eğilmedilerdi,eğil,medilerdi
693,seçmezdik,seç,mezdik
694,binmişti,bin,mişti
695,göçmüyorlarmış,göç,müyorlarmış
696,komikleşmemeliymişsin,komikleş,memeliymişsin
697,ölümsüzleştirmeyecektim,ölümsüzleştir,meyecektim
698,delmemeliydik,del,memeliydik
699,ezmiştik,ez,miştik
700,gelmeyecekmişsiniz,gel,meyecekmişsiniz
701,sermediler,ser,mediler
702,tükenecekmişsin,tüken,ecekmişsin
703,sinmemeliymişiz,sin,memeliymişiz
704,düşünmem,düşün,mem
705,izlemeyeceksiniz,izle,meyeceksiniz
706,bükmüşler,bük,müşler
707,gerekmiyormuşum,gerek,miyormuşum
708,kötüleşmezmiş,kötüleş,mezmiş
709,bük,bük,
710,ölümsüzleştiriyordunuz,ölümsüzleştir,iyordunuz
711,pisletmemeliymişiz,pislet,memeliymişiz
712,evlenmeliyim,evlen,meliyim
713,geliştirmiyordum,geliştir,miyordum
714,ettirmemişmişsiniz,ettir,memişmişsiniz
715,gelmezdin,gel,mezdin
716,gerinmemiştin,gerin,memiştin
717,bitirttiriyorlardı,bitirttir,iyorlardı
718,deştilerdi,deş,tilerdi
719,tükürdünüz,tükür,dünüz
720,dürmemişsiniz,dür,memişsiniz
721,dirilmiş,diril,miş
722,ölçtürtmüşmüşsünüz,ölçtürt,müşmüşsünüz
723,üreyeceğiz,üre,yeceğiz
724,emmeliydi,em,meliydi
725,üşenecekmişim,üşen,ecekmişim
726,sermemişler,ser,memişler
727,içmeyecekler,iç,meyecekler
728,diremezmişsiniz,dire,mezmişsiniz
729,çökertmiş,çökert,miş
730,itilmeyeceğim,itil,meyeceğim
731,ürkmüşsün,ürk,müşsün
732,değişin,değiş,in
733,veriyorlar,ver,iyorlar
734,üzülecektik,üzül,ecektik
735,değiştirmedilerdi,değiştir,medilerdi
736,kötüleştirmemelisiniz,kötüleştir,memelisiniz
737,gizlenmiyordunuz,gizlen,miyordunuz
738,düzmezler,düz,mezler
739,gerekmemelisiniz,gerek,memelisiniz
740,üşümüyorsun,üşü,müyorsun
741,iğrenmiyormuşuz,iğren,miyormuşuz
742,fakirleştirmiyormuşuz,fakirleştir,miyormuşuz
743,büktürtmedin,büktürtme,din
744,kötüleşmeyecektik,kötüleş,meyecektik
745,serpmiyoruz,serp,miyoruz
746,yetişmedi,yetiş,medi
747,sindiriniz,sindir,iniz
748,geziyormuş,gez,iyormuş
749,ettirtmiyormuşuz,ettirt,miyormuşuz
750,ermişmişsin,er,mişmişsin
751,küsmüşlermiş,küs,müşlermiş
752,üşenmelisin,üşen,melisin
753,yedirin,yedir,in
754,kesmezlermiş,kes,mezlermiş
755,piştiydim,piş,tiydim
756,üşenirsin,üşen,irsin
757,öldürtülmememeliymişsiniz,öldürtülme,memeliymişsiniz
758,gönderdiler,gönder,diler
759,ermezdiniz,er,mezdiniz
760,dirilmemişmişsin,dirilme,mişmişsin
761,gerindi,gerin,di
762,örmemiştim,ör,memiştim
763,komikleşmemeliydi,komikleş,memeliydi
764,ittirtiliyormuşsunuz,ittirtil,iyormuşsunuz
765,istemeyeceksin,iste,meyeceksin
766,yermeyeceklerdi,yer,meyeceklerdi
767,gülmedim,gül,medim
768,germeliydik,ger,meliydik
769,ekşimezsiniz,ekşi,mezsiniz
770,üretirlerdi,üret,irlerdi
771,titremeliydim,titre,meliydim
772,itmeliyiz,it,meliyiz
773,küçülürdün,küçül,ürdün
774,geciktirtmedi,geciktirt,medi
775,silkmem,silk,mem
776,istememelilerdi,iste,memelilerdi
777,üşümeliyiz,üşü,meliyiz
778,sürünmezmiş,sürün,mezmiş
779,itersiniz,it,ersiniz
780,kesecektiniz,kes,ecektiniz
781,sökeriz,sök,eriz
782,süzmez,süz,mez
783,dürecekler,dür,ecekler
784,ilklendirmişlermiş,ilklendir,mişlermiş
785,ölçmüyordum,ölç,müyordum
786,dökmem,dök,mem
787,büktürülmeyeceklerdi,büktürül,meyeceklerdi
788,büktürtmemiyormuş,büktürtme,miyormuş
789,sektim,sek,tim
790,düşünmeyeceklermiş,düşün,meyeceklermiş
791,komikleşecektin,komikleş,ecektin
792,dürtmemelilerdi,dürt,memelilerdi
793,ettirt,ettirt,
794,süründürmezdi,süründür,mezdi
795,küsmeyeceğiz,küs,meyeceğiz
796,eskimedin,eski,medin
797,sezecekmişim,sez,ecekmişim
798,geçinirim,geçin,irim
799,seziyorsunuz,sez,iyorsunuz
800,çeviriyordun,çevir,iyordun
801,işitmişmişiz,işit,mişmişiz
802,deşmemiş,deş,memiş
803,bütünleşmeyiz,bütünleş,meyiz
804,etkilemiyordun,etkile,miyordun
805,döndürüyordum,döndür,üyordum
806,sürünürüz,sürün,ürüz
807,pisletmemeliymiş,pislet,memeliymiş
808,verdirtmiyorsun,verdirt,miyorsun
809,düzeltmemeliydi,düzelt,memeliydi
810,verilirlermiş,veril,irlermiş
811,bükmezdik,bük,mezdik
812,sermediydin,ser,mediydin
813,giyiniz,giy,iniz
814,ördüydünüz,ör,düydünüz
815,ölçülmemiştin,ölçül,memiştin
816,büyümelilerdi,büyü,melilerdi
817,verdirtiyorsun,verdirt,iyorsun
818,dindik,din,dik
819,bükülmek,bükül,mek
820,yermedin,yer,medin
821,iğreniyorsun,iğren,iyorsun
822,ölçüşmeliydi,ölçüş,meliydi
823,küçülmüyormuşuz,küçül,müyormuşuz
824,giymemişiz,giy,memişiz
825,ölçtürtmüyorlarmış,ölçtürt,müyorlarmış
826,büktüreceksin,büktür,eceksin
827,ölçtürmeyecektik,ölçtür,meyecektik
828,öğretmemeliymiş,öğret,memeliymiş
829,sevecektim,sev,ecektim
830,geziyordu,gez,iyordu
831,temizlermişiz,temizle,rmişiz
832,tütmediydin,tüt,mediydin
833,erirdiniz,eri,rdiniz
834,kötüleştirmemeliydi,kötüleştir,memeliydi
835,eriyordum,eri,yordum
836,üzülürlermiş,üzül,ürlermiş
837,fakirleştirmemişmişiz,fakirleştir,memişmişiz
838,ürkmeliymişim,ürk,meliymişim
839,dermedim,der,medim
840,düzmeyecektim,düz,meyecektim
841,göçerlerdi,göç,erlerdi
842,istemiyordunuz,iste,miyordunuz
843,ölçtürtmüşler,ölçtürt,müşler
844,itilmemişim,itil,memişim
845,yenilmezdin,yenil,mezdin
846,tükenmezler,tüken,mezler
847,dermişsiniz,de,rmişsiniz
848,ölçtürmeyeceksiniz,ölçtür,meyeceksiniz
849,öldürtülmeyiz,öldürtül,meyiz
850,eğilmemişti,eğil,memişti
851,dirilmiyormuşuz,diril,miyormuşuz
852,eriyecektik,eri,yecektik
853,dürtmemeliymiş,dürt,memeliymiş
854,dirilmemeliydiniz,dirilme,meliydiniz
855,sindirecekmişim,sindir,ecekmişim
856,iyileşmemeli,iyileş,memeli
857,köpürtmüyorlar,köpürt,müyorlar
858,gerinmeliymişsin,gerin,meliymişsin
859,kötüleştirmeliydi,kötüleştir,meliydi
860,yendirmiyorduk,yendir,miyorduk
861,köpürtmemeliymişsiniz,köpürt,memeliymişsiniz
862,kötüleştirmediniz,kötüleştir,mediniz
863,dirilmemeyeceğim,dirilme,meyeceğim
864,örmezdiniz,ör,mezdiniz
865,gecikmiyormuş,gecik,miyormuş
866,dürtmemiştik,dürt,memiştik
867,ölümsüzleştirdiydi,ölümsüzleştir,diydi
868,bildirmemiş,bildir,memiş
869,süpürmemişim,süpür,memişim
870,büktürmemeli,büktür,memeli
871,ilerletirmişsin,ilerlet,irmişsin
872,dizdim,diz,dim
873,türemeliyiz,türe,meliyiz
874,tükenmeliydi,tüken,meliydi
875,döküyorum,dök,üyorum
876,ölçülmezlermiş,ölçül,mezlermiş
877,seyreteceksiniz,seyret,eceksiniz
878,ilerletmeliydik,ilerlet,meliydik
879,seyretiyormuş,seyret,iyormuş
880,türememeliyim,türe,memeliyim
881,seyretmezmiş,seyret,mezmiş
882,dirilmediydiniz,dirilme,diydiniz
883,yermeyecektik,yer,meyecektik
884,ürümediydim,ürü,mediydim
885,gizleniyoruz,gizlen,iyoruz
886,iyileşmediydik,iyileş,mediydik
887,büktürülmediydiniz,büktürül,mediydiniz
888,izlermişsin,izle,rmişsin
889,yitmemişti,yit,memişti
890,büyüdüydü,büyü,düydü
891,ittirtilmiyorlar,ittirtil,miyorlar
892,gebermemelisiniz,geber,memelisiniz
893,seçeceksin,seç,eceksin
894,dileceklermiş,dil,eceklermiş
895,kötüleşmiyormuş,kötüleş,miyormuş
896,dövüşmeyecekmişsiniz,dövüş,meyecekmişsiniz
897,birleştirtiyorlardı,birleştirt,iyorlardı
898,itmemeliymişiz,it,memeliymişiz
899,ölçtürürdüm,ölçtür,ürdüm
900,İngilizceleştirmemiş,İngilizceleştir,memiş
901,iyileştirmeyecekmişsin,iyileştir,meyecekmişsin
902,iğrenmiyormuş,iğren,miyormuş
903,süründürtürmüşsünüz,süründürt,ürmüşsünüz
904,götürürmüşüz,götür,ürmüşüz
905,dürdüler,dür,düler
906,güvenmemişiz,güven,memişiz
907,giymeyecekmişim,giy,meyecekmişim
908,türediydim,türe,diydim
909,ettirmezlermiş,ettir,mezlermiş
910,kirlettiydiniz,kirlet,tiydiniz
911,ölümsüzleştirirler,ölümsüzleştir,irler
912,sevişecektim,seviş,ecektim
913,kötüleşmemelilerdi,kötüleş,memelilerdi
914,ölçtürür,ölçtür,ür
915,tütmüyordun,tüt,müyordun
916,direyecekmiş,dire,yecekmiş
917,dizmediydik,diz,mediydik
918,görürsünüz,gör,ürsünüz
919,getirirmişim,getir,irmişim
920,bürümeliymiş,bürü,meliymiş
921,verilmemiştin,veril,memiştin
922,verdirmeyeceklerdi,verdir,meyeceklerdi
923,yetişmek,yetiş,mek
924,sinirlendirdik,sinirlendir,dik
925,komikleşiyorlardı,komikleş,iyorlardı
926,bezmiyormuşum,bez,miyormuşum
927,ellememişmişiz,elle,memişmişiz
928,erimezsiniz,eri,mezsiniz
929,emersiniz,em,ersiniz
930,verdirtmişmişsiniz,verdirt,mişmişsiniz
931,göndermemeliydik,gönder,memeliydik
932,ezdiler,ez,diler
933,sürünmüyordun,sürün,müyordun
934,ellemedin,elle,medin
935,sürülmeyeceksin,sürül,meyeceksin
936,köpürecekmişim,köpür,ecekmişim
937,geciktireceksiniz,geciktir,eceksiniz
938,verimsizleştirmeyecektiniz,verimsizleştir,meyecektiniz
939,düşecektin,düş,ecektin
940,ölçtürdünüz,ölçtür,dünüz
941,deriyorum,der,iyorum
942,ölümsüzleştirmezdin,ölümsüzleştir,mezdin
943,bilerdin,bile,rdin
944,öldürmeliler,öldür,meliler
945,kötüleşirmişsin,kötüleş,irmişsin
946,devinmişlermiş,devin,mişlermiş
947,sermedin,ser,medin
948,geliştirmiyorlardı,geliştir,miyorlardı
949,keşfetmezlermiş,keşfet,mezlermiş
950,köpürtmüyorum,köpürt,müyorum
951,erimezdim,eri,mezdim
952,pisletmişlermiş,pislet,mişlermiş
953,yetiştirirlerdi,yetiştir,irlerdi
954,süzün,süz,ün
955,şişmeliymişsin,şiş,meliymişsin
956,sürülmezmişsiniz,sürül,mezmişsiniz
957,seveceklerdi,sev,eceklerdi
958,ölçtürtürüz,ölçtürt,ürüz
959,seslenmiyorlarmış,seslen,miyorlarmış
960,sönmüşmüşsün,sön,müşmüşsün
961,döndüreceksiniz,döndür,eceksiniz
962,düzeltmiştik,düzelt,miştik
963,tütmelilerdi,tüt,melilerdi
964,bildiriyorduk,bildir,iyorduk
965,gecikmemeliydin,gecik,memeliydin
966,devinmeliymiş,devin,meliymiş
967,germedilerdi,ger,medilerdi
968,benzememeliydim,benze,memeliydim
969,dizin,diz,in
970,kötüleşmemeliymişiz,kötüleş,memeliymişiz
971,üzmezmişsiniz,üz,mezmişsiniz
972,gizlemeliydin,gizle,meliydin
973,bekletmiyorlar,beklet,miyorlar
974,gidilmediydin,gidil,mediydin
975,girmemiştim,gir,memiştim
976,dizmeliydim,diz,meliydim
977,geciktirmez,geciktir,mez
978,ellemezmiş,elle,mezmiş
979,verdirmemeliydiniz,verdir,memeliydiniz
980,ezmemiştim,ez,memiştim
981,göçmezdi,göç,mezdi
982,göçtüler,göç,tüler
983,öldürtülünüz,öldürtül,ünüz
984,seçilmediler,seçil,mediler
985,deşmedi,deş,medi
986,büktürtmüştün,büktürt,müştün
987,pisletmiyordun,pislet,miyordun
988,bükmemeliydik,bükme,meliydik
989,ölçüştüydüm,ölçüş,tüydüm
990,ettirtmediydim,ettirt,mediydim
991,verdirtiyorlardı,verdirt,iyorlardı
992,ilettim,ilet,tim
993,ölçtürmemişsin,ölçtür,memişsin
994,gezmemeliydi,gez,memeliydi
995,süpüreceklermiş,süpür,eceklermiş
996,ittirtilmiştik,ittirtil,miştik
997,geçindi,geçin,di
998,verdirmiyormuş,verdir,miyormuş
999,üşenmiyordum,üşen,miyordum
1000,bitirttirmiyorlarmış,bitirttir,miyorlarmış
1001,gülünçleşmeliler,gülünçleş,meliler
1002,severlermiş,sev,erlermiş
1003,güzelleştirmedilerdi,güzelleştir,medilerdi
1004,gecikmiyorduk,gecik,miyorduk
1005,büktürür,büktür,ür
1006,ittirmeyiz,ittir,meyiz
1007,büktürtülmelisiniz,büktürtül,melisiniz
1008,temizlemiyoruz,temizle,miyoruz
1009,iğrenmemelilermiş,iğren,memelilermiş
1010,tükürmeyiniz,tükür,meyiniz
1011,geciktirtmişim,geciktirt,mişim
1012,giymemiş,giy,memiş
1013,dövmemişiz,döv,memişiz
1014,gülmemiş,gül,memiş
1015,irdelermişsin,irdele,rmişsin
1016,dönmemişti,dön,memişti
1017,iyileşmiyorlarmış,iyileş,miyorlarmış
1018,dürmüşmüşüz,dür,müşmüşüz
1019,sikmemişler,sik,memişler
1020,gebermiyorlarmış,geber,miyorlarmış
1021,değiştiririz,değiştir,iriz
1022,ittirtmedilerdi,ittirt,medilerdi
1023,bezerim,bez,erim
1024,ilerletmemeliyiz,ilerlet,memeliyiz
1025,keşfetmezdiniz,keşfet,mezdiniz
1026,büktürülmüyorsun,büktürül,müyorsun
1027,düşmezmiş,düş,mezmiş
1028,süzmüyordunuz,süz,müyordunuz
1029,pişiyormuşsun,piş,iyormuşsun
1030,üretiyorduk,üret,iyorduk
1031,güvenmediydin,güven,mediydin
1032,çürüyeceklerdi,çürü,yeceklerdi
1033,sönmediniz,sön,mediniz
1034,dilecekmişiz,dil,ecekmişiz
1035,üzülmüyorduk,üzül,müyorduk
1036,sürümüşmüşsün,sürü,müşmüşsün
1037,süpürüyordunuz,süpür,üyordunuz
1038,itmeyecekmişsiniz,it,meyecekmişsiniz
1039,geciktirmemişmişim,geciktir,memişmişim
1040,gerinmeliydin,gerin,meliydin
1041,gecikmemişmişsiniz,gecik,memişmişsiniz
1042,yetmiyormuşuz,yet,miyormuşuz
1043,verilmeliymiş,veril,meliymiş
1044,gebermemeliyiz,geber,memeliyiz
1045,ettirmiyorduk,ettir,miyorduk
1046,dövüşmemişti,dövüş,memişti
1047,bitmeyecektiniz,bit,meyecektiniz
1048,eskimemişmişiz,eski,memişmişiz
1049,sinmiştik,sin,miştik
1050,öğütmediydik,öğüt,mediydik
1051,düşüyorsun,düş,üyorsun
1052,düzeltmiyorlar,düzelt,miyorlar
1053,istemezdiniz,iste,mezdiniz
1054,öldürtmezdik,öldürt,mezdik
1055,örmediydi,ör,mediydi
1056,ittirtilirdiniz,ittirtil,irdiniz
1057,öldürtmüşlerdi,öldürt,müşlerdi
1058,ilklendirmiyorlarmış,ilklendir,miyorlarmış
1059,ettirmeyecek,ettir,meyecek
1060,ezmiyordum,ez,miyordum
1061,ittirilmiyordun,ittiril,miyordun
1062,ilklendirmeyeceklermiş,ilklendir,meyeceklermiş
1063,dönüyorlardı,dön,üyorlardı
1064,itecektiniz,it,ecektiniz
1065,bilirdim,bil,irdim
1066,verdirir,verdir,ir
1067,şişmişsiniz,şiş,mişsiniz
1068,öğretecek,öğret,ecek
1069,devinmek,devin,mek
1070,sevişmelilerdi,seviş,melilerdi
1071,dirilmiyordu,diril,miyordu
1072,göçmezlerdi,göç,mezlerdi
1073,gizlemezmişiz,gizle,mezmişiz
1074,yerleşmemiştim,yerleş,memiştim
1075,gizleneceklerdi,gizlen,eceklerdi
1076,gelmeyeceklermiş,gel,meyeceklermiş
1077,sekmiyormuş,sek,miyormuş
1078,öpmemişsiniz,öp,memişsiniz
1079,verimsizleştirmeli,verimsizleştir,meli
1080,öpüşürdün,öpüş,ürdün
1081,geciktirtecekler,geciktirt,ecekler
1082,girmeyecektim,gir,meyecektim
1083,komikleşmeyecekler,komikleş,meyecekler
1084,büyümeyecekmişsin,büyü,meyecekmişsin
1085,dürtmüyorlar,dürt,müyorlar
1086,öpüşmeliydi,öpüş,meliydi
1087,yitmiyorlardı,yit,miyorlardı
1088,devinmediydi,devin,mediydi
1089,sekmeliymiş,sek,meliymiş
1090,gülmeliymişim,gül,meliymişim
1091,iyileştim,iyileş,tim
1092,serpmemiştik,serp,memiştik
1093,öğretmezsiniz,öğret,mezsiniz
1094,üretirsin,üret,irsin
1095,ekşimemişsiniz,ekşi,memişsiniz
1096,dökmediniz,dök,mediniz
1097,süsmüyordun,süs,müyordun
1098,serpmeliymişsiniz,serp,meliymişsiniz
1099,delirecekmişim,delir,ecekmişim
1100,ürkerdim,ürk,erdim
1101,gebermeliymişsiniz,geber,meliymişsiniz
1102,gülüyorsun,gül,üyorsun
1103,giyermişim,giy,ermişim
1104,eğilmeliydi,eğil,meliydi
1105,kötüleşmeliymişsiniz,kötüleş,meliymişsiniz
1106,dirilmemeyecektiniz,dirilme,meyecektiniz
1107,görmeyiz,gör,meyiz
1108,bitirmezdiniz,bitir,mezdiniz
1109,iğrenmezmişiz,iğren,mezmişiz
1110,değiştirmezsin,değiştir,mezsin
1111,geciktirtmemişlerdi,geciktirt,memişlerdi
1112,tükenmemiş,tüken,memiş
1113,deşmezmişim,deş,mezmişim
1114,öpmemişim,öp,memişim
1115,gezmişmişsiniz,gez,mişmişsiniz
1116,öfkelendirmeyecekmişiz,öfkelendir,meyecekmişiz
1117,bürümeyecekmişiz,bürü,meyecekmişiz
1118,delmezmişiz,del,mezmişiz
1119,bitirttiriyordunuz,bitirttir,iyordunuz
1120,işledim,işle,dim
1121,imrenirdi,imren,irdi
1122,gezdiydi,gez,diydi
1123,sevişmiyoruz,seviş,miyoruz
1124,yendirmeyeceğiz,yendir,meyeceğiz
1125,verimsizleştirmezmişsiniz,verimsizleştir,mezmişsiniz
1126,istememeliydi,iste,memeliydi
1127,üzülmüşüz,üzül,müşüz
1128,yenilmemişmişsin,yenil,memişmişsin
1129,pisletmeliydik,pislet,meliydik
1130,gelinmezsiniz,gelin,mezsiniz
1131,ettirteceklermiş,ettirt,eceklermiş
1132,verdirmeliydiniz,verdir,meliydiniz
1133,üzülmüyordunuz,üzül,müyordunuz
1134,üzülmedik,üzül,medik
1135,büktürtmemiyorsun,büktürtme,miyorsun
1136,büküyormuşsunuz,bük,üyormuşsunuz
1137,içeceklermiş,iç,eceklermiş
1138,seslenmeyecekmişiz,seslen,meyecekmişiz
1139,silmemeliydim,sil,memeliydim
1140,yetiştirmeliymişsiniz,yetiştir,meliymişsiniz
1141,sikiyordu,sik,iyordu
1142,çökermezdin,çöker,mezdin
1143,içermeyeceklerdi,içer,meyeceklerdi
1144,tükürmezsiniz,tükür,mezsiniz
1145,iletiyormuşum,ilet,iyormuşum
1146,iyileştiriyor,iyileştir,iyor
1147,gelişmemiştik,geliş,memiştik
1148,dizmişti,diz,mişti
1149,ölçtürüyoruz,ölçtür,üyoruz
1150,ittirtmeliymişim,ittirt,meliymişim
1151,bütünleşmezdiniz,bütünleş,mezdiniz
1152,gelinmeyecektim,gelin,meyecektim
1153,sermemeliymişsin,ser,memeliymişsin
1154,sindirmezmiş,sindir,mezmiş
1155,verimsizleştirmiştiniz,verimsizleştir,miştiniz
1156,denilmişmişsiniz,denil,mişmişsiniz
1157,kirletmişiz,kirlet,mişiz
1158,Türkçeleştireceklermiş,Türkçeleştir,eceklermiş
1159,düşünmeyeceklerdi,düşün,meyeceklerdi
1160,geciktirmeliymişsin,geciktir,meliymişsin
1161,sikişecekmiş,sikiş,ecekmiş
1162,ittirmişti,ittir,mişti
1163,öpüşmezdim,öpüş,mezdim
1164,süründürmeyecekti,süründür,meyecekti
1165,tütmemeliymişiz,tüt,memeliymişiz
1166,gülünçleştin,gülünçleş,tin
1167,büktürülmüyorlar,büktürül,müyorlar
1168,döndürmemeliydik,döndür,memeliydik
1169,komikleşmiyorum,komikleş,miyorum
1170,bükmemişsin,bükme,mişsin
1171,içermemişim,içer,memişim
1172,ilklendirmeyeceğim,ilklendir,meyeceğim
1173,yedirtmiştiniz,yedirt,miştiniz
1174,eğitmeliymişiz,eğit,meliymişiz
1175,götürecekmişim,götür,ecekmişim
1176,büktürülürdü,büktürül,ürdü
1177,delirmiyordun,delir,miyordun
1178,giyiyordun,giy,iyordun
1179,göçüyoruz,göç,üyoruz
1180,kesiyormuşum,kes,iyormuşum
1181,sünüyorlarmış,sün,üyorlarmış
1182,yendirmiyormuş,yendir,miyormuş
1183,imrenmişsiniz,imren,mişsiniz
1184,geciktirdilerdi,geciktir,dilerdi
1185,ekşitirmişiz,ekşit,irmişiz
1186,yetmem,yet,mem
1187,güzelleştirirler,güzelleştir,irler
1188,sezdiydiniz,sez,diydiniz
1189,kesmeliymişsiniz,kes,meliymişsiniz
1190,benzediydi,benze,diydi
1191,gözlemezmişim,gözle,mezmişim
1192,bilemeyecekler,bile,meyecekler
1193,evlenmezdi,evlen,mezdi
1194,izlemedilerdi,izle,medilerdi
1195,öldürtmeyiz,öldürt,meyiz
1196,dirilmememeliymişim,dirilme,memeliymişim
1197,binmediydim,bin,mediydim
1198,birleştirecektim,birleştir,ecektim
1199,bölmemeliydi,böl,memeliydi
1200,sinirlendirmemişler,sinirlendir,memişler
1201,verdirmiyormuşum,verdir,miyormuşum
1202,süründürmediydiniz,süründür,mediydiniz
1203,temizlemişiz,temizle,mişiz
1204,seslendi,seslen,di
1205,kirletmemişmiş,kirlet,memişmiş
1206,türememeliydiniz,türe,memeliydiniz
1207,döndürmüyormuşum,döndür,müyormuşum
1208,öğretmemeliyiz,öğret,memeliyiz
1209,kirletmezsin,kirlet,mezsin
1210,üşenmiştim,üşen,miştim
1211,bitirtmeliydik,bitirt,meliydik
1212,yerleşir,yerleş,ir
1213,dirememişlermiş,dire,memişlermiş
1214,dermezsin,der,mezsin
1215,bilmeliymişim,bil,meliymişim
1216,sermemeliydik,ser,memeliydik
1217,sürtmemişmişim,sürt,memişmişim
1218,sürtmemişlerdi,sürt,memişlerdi
1219,geğirecektim,geğir,ecektim
1220,sekecektiniz,sek,ecektiniz
1221,gidilirdim,gidil,irdim
1222,girmişmiş,gir,mişmiş
1223,iletmeyecekler,ilet,meyecekler
1224,geğirmeyecekmiş,geğir,meyecekmiş
1225,dökersiniz,dök,ersiniz
1226,yiteceklermiş,yit,eceklermiş
1227,tepmemiştiniz,tep,memiştiniz
1228,silkmişsin,silk,mişsin
1229,gerektiler,gerek,tiler
1230,eskimemişler,eski,memişler
1231,fakirleştiriyordunuz,fakirleştir,iyordunuz
1232,eğitmemiştin,eğit,memiştin
1233,bilemeyeceksin,bile,meyeceksin
1234,gözlememişlermiş,gözle,memişlermiş
1235,tükürürmüşsünüz,tükür,ürmüşsünüz
1236,süzmeliyim,süz,meliyim
1237,ölçtürürler,ölçtür,ürler
1238,gülmediydin,gül,mediydin
1239,birleştirtmem,birleştirt,mem
1240,dizerdim,diz,erdim
1241,yendirmemeliymişsiniz,yendir,memeliymişsiniz
1242,seyretmişsiniz,seyret,mişsiniz
1243,sikişmeyeceğim,sikiş,meyeceğim
1244,ürümemişmişim,ürü,memişmişim
1245,pişirmemişmiş,pişir,memişmiş
1246,ittirilmiyorum,ittiril,miyorum
1247,öğütecektik,öğüt,ecektik
1248,ilklendirmeyeceksin,ilklendir,meyeceksin
1249,İngilizceleştirmemişler,İngilizceleştir,memişler
1250,ekşittiydik,ekşit,tiydik
1251,demişsiniz,de,mişsiniz
1252,eriyorduk,eri,yorduk
1253,birleştirtmemeliymişsin,birleştirt,memeliymişsin
1254,germiyordunuz,ger,miyordunuz
1255,ettirmemelilerdi,ettir,memelilerdi
1256,ürüdüler,ürü,düler
1257,süründürmeliyiz,süründür,meliyiz
1258,sürünecekti,sürün,ecekti
1259,benzememiştin,benze,memiştin
1260,ittirilmiyormuşuz,ittiril,miyormuşuz
1261,çökmüşmüşsünüz,çök,müşmüşsünüz
1262,iyileşirsin,iyileş,irsin
1263,sekmemelilermiş,sek,memelilermiş
1264,sövmeliler,söv,meliler
1265,bezmişlermiş,bez,mişlermiş
1266,öveceğim,öv,eceğim
1267,sövmediydim,söv,mediydim
1268,seçmezmişiz,seç,mezmişiz
1269,gerekmezmiş,gerek,mezmiş
1270,sevişmiştim,seviş,miştim
1271,içermişmişiz,içer,mişmişiz
1272,üreriz,üre,riz
1273,düzeltmiyorsunuz,düzelt,miyorsunuz
1274,kesmedi,kes,medi
1275,eğilecek,eğil,ecek
1276,değişmemiştim,değiş,memiştim
1277,sürülmemeli,sürül,memeli
1278,ürettilerdi,üret,tilerdi
1279,keşfetmiyordu,keşfet,miyordu
1280,seyretirsin,seyret,irsin
1281,sevecek,sev,ecek
1282,tüter,tüt,er
1283,bitirttirmediydi,bitirttir,mediydi
1284,deşme,deş,me
1285,bölmüştünüz,böl,müştünüz
1286,süzmeyeceksiniz,süz,meyeceksiniz
1287,geğiriniz,geğir,iniz
1288,öldürtülmeyecekmişiz,öldürtül,meyecekmişiz
1289,delirmeyeceklerdi,delir,meyeceklerdi
1290,delirecek,delir,ecek
1291,seslenmişmişim,seslen,mişmişim
1292,seyretecektin,seyret,ecektin
1293,bitecek,bit,ecek
1294,verdirttilerdi,verdirt,tilerdi
1295,Türkçeleştirmiş,Türkçeleştir,miş
1296,yetişmişler,yetiş,mişler
1297,yendirdiler,yendir,diler
1298,öğütmeliydim,öğüt,meliydim
1299,işittiler,işit,tiler
1300,germezmişsiniz,ger,mezmişsiniz
