,full_word,pt1,rest
754,վարանելու,վարանել,ու
755,ծածկույթը,ծածկույթ,ը
756,անվանակարգում,անվանակարգ,ում
757,կորցնելու,կորցնել,ու
758,ակտով,ակտ,ով
759,Ֆառելիի,Ֆառելի,ի
760,երևանցիներս,երևանցի,ներս
761,ցուցահանդեսները,ցուցահանդես,ները
762,աշխարհիս,աշխարհ,իս
763,մշակներիս,մշակ,ներիս
764,գանգատուփը,գանգատուփ,ը
765,հարվածներից,հարված,ներից
766,հայացքի,հայացք,ի
767,սահմանափակելու,սահմանափակել,ու
768,թրիլլերը,թրիլլեր,ը
769,էջերի,էջ,երի
770,նկարից,նկար,ից
771,Նվարդին,Նվարդ,ին
772,փոստի,փոստ,ի
773,գործողություններն,գործողություն,ներն
774,եզրահանգումները,եզրահանգում,ները
775,Սփիլբերգի,Սփիլբերգ,ի
776,հասցեին,հասցե,ին
777,հաճախորդն,հաճախորդ,ն
778,ափով,ափ,ով
779,շուրթերով,շուրթ,երով
780,ալիքների,ալիք,ների
781,լիստը,լիստ,ը
782,աներեսներից,աներես,ներից
783,ֆիլմն,ֆիլմ,ն
784,Ղազախստանից,Ղազախստան,ից
785,նախկիններն,նախկին,ներն
786,ֆինանսների,ֆինանս,ների
787,մակերևույթը,մակերևույթ,ը
788,համեմատելը,համեմատել,ը
789,բույսերի,բույս,երի
790,մահկանացուն,մահկանացու,ն
791,դիտելիս,դիտել,իս
792,բիչոկները,բիչոկ,ները
793,լրատվականնների,լրատվական,նների
794,վիճակից,վիճակ,ից
795,դեպքեր,դեպք,եր
796,քառասունից,քառասուն,ից
797,ճաշակելու,ճաշակել,ու
798,վերջնահաշվարկի,վերջնահաշվարկ,ի
799,երիտասարդներով,երիտասարդ,ներով
800,համերկրացիների,համերկրացի,ների
801,մահվան,մահ,վան
802,կլափի,կլափ,ի
803,արդյունքում,արդյունք,ում
804,հիշողություններին,հիշողություն,ներին
805,վիճակին,վիճակ,ին
806,սիրահարն,սիրահար,ն
807,սիգարոններն,սիգարոն,ներն
808,մասն,մաս,ն
809,կատարսիզի,կատարսիզ,ի
810,տասնամյակների,տասնամյակ,ների
811,տարիներ,տարի,ներ
812,բարձրությունները,բարձրություն,ները
813,Հրանտը,Հրանտ,ը
814,խաղընկերը,խաղընկեր,ը
815,հարցերի,հարց,երի
816,դարաշրջանից,դարաշրջան,ից
817,պարծանքն,պարծանք,ն
818,օրենքի,օրենք,ի
819,կինոթատրոններում,կինոթատրոն,ներում
820,համաքայլելու,համաքայլել,ու
821,Ալիևը,Ալիև,ը
822,գնացքից,գնացք,ից
823,խառնաշփոթն,խառնաշփոթ,ն
824,փորը,փոր,ը
825,պարսի,պարս,ի
826,սարերի,սար,երի
827,համը,համ,ը
828,Թամրազյանը,Թամրազյան,ը
829,Եղիայի,Եղիա,յի
830,տեսանկյունները,տեսանկյուն,ները
831,տոկոսների,տոկոս,ների
832,Գոլսուորսիից,Գոլսուորսի,ից
833,Սոդոմի,Սոդոմ,ի
834,շուրթերը,շուրթ,երը
835,սահմանին,սահման,ին
836,հարկերի,հարկ,երի
837,Կարապետյանի,Կարապետյան,ի
838,այցելուների,այցելու,ների
839,սենյակից,սենյակ,ից
840,այցելությունների,այցելություն,ների
841,զգացումը,զգացում,ը
842,ելույթը,ելույթ,ը
843,ուղին,ուղի,ն
844,տվածի,տված,ի
845,ողնաշարով,ողնաշար,ով
846,կայքը,կայք,ը
847,ծառը,ծառ,ը
848,ծանոթանալու,ծանոթանալ,ու
849,ենթակառուցվածքներն,ենթակառուցվածք,ներն
850,Աստղիկի,Աստղիկ,ի
851,դերասաններին,դերասան,ներին
852,առվախեժով,առվախեժ,ով
853,ժամում,ժամ,ում
854,բառեր,բառ,եր
855,լուծումը,լուծում,ը
856,ապացույցն,ապացույց,ն
857,սպորտի,սպորտ,ի
858,ինչի,ինչ,ի
859,քաղցը,քաղց,ը
860,բաժնետոմսերն,բաժնետոմս,երն
861,անկեղծությունը,անկեղծություն,ը
862,ղեկավարները,ղեկավար,ները
863,տհասներից,տհաս,ներից
864,դպրոցները,դպրոց,ները
865,գործընթացներից,գործընթաց,ներից
866,ռեկտորի,ռեկտոր,ի
867,Լանտիմոսի,Լանտիմոս,ի
868,արվեստաբաններ,արվեստաբան,ներ
869,Ուայլդի,Ուայլդ,ի
870,հիշողությունն,հիշողություն,ն
871,հարցին,հարց,ին
872,խոսակցություններ,խոսակցություն,ներ
873,բեղմնավորությունից,բեղմնավորություն,ից
874,գոյությունը,գոյություն,ը
875,կործանելու,կործանել,ու
876,կողմերը,կողմ,երը
877,Փարաջանովը,Փարաջանով,ը
878,դրույթները,դրույթ,ները
879,հոգեբանն,հոգեբան,ն
880,Կինսկին,Կինսկի,ն
881,այցերն,այց,երն
882,հողերում,հող,երում
883,վերջո,վերջ,ո
884,փոքրիկին,փոքրիկ,ին
885,վերապահելու,վերապահել,ու
886,ժամին,ժամ,ին
887,զեկուցումը,զեկուցում,ը
888,հրավիրվածների,հրավիրված,ների
889,սովորույթը,սովորույթ,ը
890,գտնվողները,գտնվող,ները
891,զեկուցողը,զեկուցող,ը
892,ավագները,ավագ,ները
893,փոխանցելով,փոխանցել,ով
894,Ալմոդովարի,Ալմոդովար,ի
895,լինելով,լինել,ով
896,լեզուն,լեզու,ն
897,ժամանակը,ժամանակ,ը
898,գրավելու,գրավել,ու
899,կետաճարպի,կետաճարպ,ի
900,Արցախում,Արցախ,ում
901,այնպիսին,այնպիսի,ն
902,ճնշումը,ճնշում,ը
903,հրդեհն,հրդեհ,ն
904,Լաբակին,Լաբակի,ն
905,կանխավճարի,կանխավճար,ի
906,թեմաների,թեմա,ների
907,կազմակերպելու,կազմակերպել,ու
908,ձևեր,ձև,եր
909,գրքույկը,գրքույկ,ը
910,թեզն,թեզ,ն
911,դատողների,դատող,ների
912,աղվամազով,աղվամազ,ով
913,սլացումը,սլացում,ը
914,ակտերով,ակտ,երով
915,սնապարծությունը,սնապարծություն,ը
916,հատվածի,հատված,ի
917,մաղթելով,մաղթել,ով
918,տեղի,տեղ,ի
919,հասցեով,հասցե,ով
920,ամյակը,ամյակ,ը
921,կառքի,կառք,ի
922,թարգմանությունների,թարգմանություն,ների
923,կեսօրին,կեսօր,ին
924,փետրվարի,փետրվար,ի
925,հմտություններով,հմտություն,ներով
926,ելնելով,ելնել,ով
927,հիմքերի,հիմք,երի
928,երրորդում,երրորդ,ում
929,շնագայլի,շնագայլ,ի
930,մահից,մահ,ից
931,տիեզերագնացներ,տիեզերագնաց,ներ
932,կոչով,կոչ,ով
933,բառարանը,բառարան,ը
934,անվանիներ,անվանի,ներ
935,դերը,դեր,ը
936,իմաստությունը,իմաստություն,ը
937,սատանայի,սատանա,յի
938,ամենաամբողջական,ամենա,ամբողջական
939,աշխարհն,աշխարհ,ն
940,Ռակիտկոն,Ռակիտկո,ն
941,Հայնեն,Հայնե,ն
942,Մենշովի,Մենշով,ի
943,ուշադրությունը,ուշադրություն,ը
944,անտառը,անտառ,ը
945,ուսումնասիրությունների,ուսումնասիրություն,ների
946,Թամրազյանի,Թամրազյան,ի
947,խռխռոցից,խռխռոց,ից
948,ձևերը,ձև,երը
949,կինոռեժիսորը,կինոռեժիսոր,ը
950,համագումարի,համագումար,ի
951,կինոն,կինո,ն
952,կյանքում,կյանք,ում
953,մարզում,մարզ,ում
954,ուշքը,ուշք,ը
955,ջերմաստիճանը,ջերմաստիճան,ը
956,հայտարարությունը,հայտարարություն,ը
957,խոճկորի,խոճկոր,ի
958,գումարները,գումար,ները
959,ընթերցողները,ընթերցող,ները
960,ծառայությունների,ծառայություն,ների
961,փառասիրությունը,փառասիրություն,ը
962,շարքի,շարք,ի
963,բերանից,բերան,ից
964,վարակվածների,վարակված,ների
965,հանգամանքներ,հանգամանք,ներ
966,դիտողություններ,դիտողություն,ներ
967,ռեալիզմը,ռեալիզմ,ը
968,սագերի,սագ,երի
969,Թումիի,Թումի,ի
970,գործընթացները,գործընթաց,ները
971,ծառայություններ,ծառայություն,ներ
972,մշակույթի,մշակույթ,ի
973,ձկնկիթները,ձկնկիթ,ները
974,ազատազրկումից,ազատազրկում,ից
975,չթողնել,չ,թողնել
976,արդուկով,արդուկ,ով
977,արգելոցը,արգելոց,ը
978,աշխատողների,աշխատող,ների
979,հերոսուհիներին,հերոսուհի,ներին
980,ժանիքների,ժանիք,ների
981,այդպիսին,այդպիսի,ն
982,լաչառներից,լաչառ,ներից
983,հրաժարականն,հրաժարական,ն
984,ապրիլի,ապրիլ,ի
985,համավարակով,համավարակ,ով
986,ժամանակներին,ժամանակ,ներին
987,համագումարները,համագումար,ները
988,շրջանակների,շրջանակ,ների
989,խնամքով,խնամք,ով
990,տեղումների,տեղում,ների
991,ֆուտբոլը,ֆուտբոլ,ը
992,Թումանյանից,Թումանյան,ից
993,մակարդակից,մակարդակ,ից
994,լավագույնը,լավ,ագույնը
995,մարդիկ,մարդ,իկ
996,ամենատխուր,ամենա,տխուր
997,արտացոլումն,արտացոլում,ն
998,բռնաբարությունների,բռնաբարություն,ների
999,սապոգներով,սապոգ,ներով
1000,պատմաբանների,պատմաբան,ների
1001,հանելն,հանել,ն
1002,չափը,չափ,ը
1003,գույնում,գույն,ում
1004,ամենակարևոր,ամենա,կարևոր
1005,Տերեշկովային,Տերեշկովա,յին
1006,դաշտում,դաշտ,ում
1007,լոքդաունները,լոքդաուն,ները
1008,պահից,պահ,ից
1009,ուրախանալու,ուրախանալ,ու
1010,տարածքի,տարածք,ի
1011,հիշեցնելով,հիշեցնել,ով
1012,հավակնորդներից,հավակնորդ,ներից
1013,բաղաձայնն,բաղաձայն,ն
1014,ցավից,ցավ,ից
1015,անհարմարություններ,անհարմարություն,ներ
1016,հմայքն,հմայք,ն
1017,խոչընդոտելու,խոչընդոտել,ու
1018,Տիտանյանից,Տիտանյան,ից
1019,խոսքն,խոսք,ն
1020,պահվածքն,պահվածք,ն
1021,Կաննի,Կանն,ի
1022,ցոգոլագողի,ցոգոլագող,ի
1023,ընթերցողների,ընթերցող,ների
1024,արտահայտությունը,արտահայտություն,ը
1025,Ալիևի,Ալիև,ի
1026,զգայարանները,զգայարան,ները
1027,Զևսին,Զևս,ին
1028,սեղանից,սեղան,ից
1029,կարբոնատների,կարբոնատ,ների
1030,ապատեղեկատվությունը,ապատեղեկատվություն,ը
1031,բովում,բով,ում
1032,Արցախի,Արցախ,ի
1033,նախկիններից,նախկին,ներից
1034,խստությունից,խստություն,ից
1035,ակտերի,ակտ,երի
1036,ժամերը,ժամ,երը
1037,միջոցառումների,միջոցառում,ների
1038,շահը,շահ,ը
1039,աշխատանքի,աշխատանք,ի
1040,ժամկետներով,ժամկետ,ներով
1041,հուշարձանը,հուշարձան,ը
1042,անվանելով,անվանել,ով
1043,ոչնչացնելն,ոչնչացնել,ն
1044,եզրակացությունը,եզրակացություն,ը
1045,դիմելու,դիմել,ու
1046,ռեգիստրի,ռեգիստր,ի
1047,կառավարումը,կառավարում,ը
1048,Փաշինյանին,Փաշինյան,ին
1049,գործոնն,գործոն,ն
1050,լրատվականները,լրատվական,ները
1051,նախկիններին,նախկին,ներին
1052,անկյունագիծը,անկյունագիծ,ը
1053,Սունդուկյանի,Սունդուկյան,ի
1054,պտտվելու,պտտվել,ու
1055,ձևն,ձև,ն
1056,վեճին,վեճ,ին
1057,իմաստով,իմաստ,ով
1058,կիսանդրին,կիսանդրի,ն
1059,ընթացքին,ընթացք,ին
1060,հարցազրույցի,հարցազրույց,ի
1061,ճակատով,ճակատ,ով
1062,փիլիսոփան,փիլիսոփա,ն
1063,քամիներ,քամի,ներ
1064,քչախոսներն,քչախոս,ներն
1065,թանգարանում,թանգարան,ում
1066,որոշումներից,որոշում,ներից
1067,սահմանափակումների,սահմանափակում,ների
1068,շարժումներին,շարժում,ներին
1069,ռոմանտիզմին,ռոմանտիզմ,ին
1070,բառերից,բառ,երից
1071,ճամփորդությունների,ճամփորդություն,ների
1072,մրցանակն,մրցանակ,ն
1073,գլխարկը,գլխարկ,ը
1074,կինոփառատոններում,կինոփառատոն,ներում
1075,ծառերը,ծառ,երը
1076,պատկերասրահի,պատկերասրահ,ի
1077,սխալներից,սխալ,ներից
1078,աշխատանքներից,աշխատանք,ներից
1079,Նվարդի,Նվարդ,ի
1080,կինս,կին,ս
1081,բովանդակությունը,բովանդակություն,ը
1082,գրականագետը,գրականագետ,ը
1083,գնալուց,գնալ,ուց
1084,ճանաչելու,ճանաչել,ու
1085,խնդիրը,խնդիր,ը
1086,Ադալյանի,Ադալյան,ի
1087,հեռանալը,հեռանալ,ը
1088,խոսքս,խոսք,ս
1089,մեծը,մեծ,ը
1090,տարբերությունը,տարբերություն,ը
1091,իրավացիությունը,իրավացիություն,ը
1092,սխալն,սխալ,ն
1093,հայրենիքում,հայրենիք,ում
1094,կինոարվեստից,կինոարվեստ,ից
1095,բանը,բան,ը
1096,Ախունդովի,Ախունդով,ի
1097,մատյանում,մատյան,ում
1098,վեջն,վեջ,ն
1099,երկարությունը,երկարություն,ը
1100,բարձրություններում,բարձրություն,ներում
1101,անտառի,անտառ,ի
1102,հեղինակին,հեղինակ,ին
1103,թերթում,թերթ,ում
1104,բանակին,բանակ,ին
1105,սողալով,սողալ,ով
1106,դպրոցի,դպրոց,ի
1107,օրինակներից,օրինակ,ներից
1108,փախուստի,փախուստ,ի
1109,տպավորությունը,տպավորություն,ը
1110,ուղեղի,ուղեղ,ի
1111,Նվարդը,Նվարդ,ը
1112,եզի,եզ,ի
1113,նահանգում,նահանգ,ում
1114,լույսի,լույս,ի
1115,բարեկամը,բարեկամ,ը
1116,ցուցասրահում,ցուցասրահ,ում
1117,բողոքը,բողոք,ը
1118,Արթուրի,Արթուր,ի
1119,խմբագրությունը,խմբագրություն,ը
1120,ձեռնարկատերը,ձեռնարկատեր,ը
1121,պոեզիան,պոեզիա,ն
1122,բոլորիդ,բոլոր,իդ
1123,բառի,բառ,ի
1124,կրիչով,կրիչ,ով
1125,Սոլովյովը,Սոլովյով,ը
1126,գագաթին,գագաթ,ին
1127,գրառումներում,գրառում,ներում
1128,վայրը,վայր,ը
1129,վերևինի,վերևի,նի
1130,պայթյուններից,պայթյուն,ներից
1131,չթվարկել,չ,թվարկել
1132,բեռի,բեռ,ի
1133,տղամարդու,տղամարդ,ու
1134,հավանականությունը,հավանականություն,ը
1135,ձորերի,ձոր,երի
1136,նշանակումը,նշանակում,ը
1137,լրատվականներին,լրատվական,ներին
1138,մարզի,մարզ,ի
1139,ասվածի,ասված,ի
1140,կոմպոզիտորն,կոմպոզիտոր,ն
1141,անցյալում,անցյալ,ում
1142,ավարտելով,ավարտել,ով
1143,ըմբռնումի,ըմբռնում,ի
1144,Տիտանյանի,Տիտանյան,ի
1145,սարքերը,սարք,երը
1146,ենթակետը,ենթակետ,ը
1147,տնտեսավարողը,տնտեսավարող,ը
1148,որոշումն,որոշում,ն
1149,նկարիչների,նկարիչ,ների
1150,հազարներով,հազար,ներով
1151,նայվածքից,նայվածք,ից
1152,ժավելի,ժավել,ի
1153,Դելոնին,Դելոն,ին
1154,տարիների,տարի,ների
1155,աշխույժը,աշխույժ,ը
1156,ուրագի,ուրագ,ի
1157,գումարը,գումար,ը
1158,պահանջի,պահանջ,ի
1159,առաջնեկին,առաջնեկ,ին
1160,տրամադրելու,տրամադրել,ու
1161,հետազոտությունների,հետազոտություն,ների
1162,ինչից,ինչ,ից
1163,երեխան,երեխա,ն
1164,տղայի,տղա,յի
1165,դիրքորոշումն,դիրքորոշում,ն
1166,անտառների,անտառ,ների
1167,պարտադրելու,պարտադրել,ու
1168,ունեցվածքը,ունեցվածք,ը
1169,ուշացողը,ուշացող,ը
1170,Նարեկացիով,Նարեկացի,ով
1171,վերադարձը,վերադարձ,ը
1172,կոնքերից,կոնք,երից
1173,ամենաայցելվող,ամենա,այցելվող
1174,թանաքը,թանաք,ը
1175,ծարավի,ծարավ,ի
1176,աստվածների,աստված,ների
1177,հանցանքի,հանցանք,ի
1178,տեսակետներն,տեսակետ,ներն
1179,հասակում,հասակ,ում
1180,Հենքսի,Հենքս,ի
1181,հողերը,հող,երը
1182,կոչից,կոչ,ից
1183,աշունը,աշուն,ը
1184,շարունակելու,շարունակել,ու
1185,ինը,ի,նը
1186,հաշիվն,հաշիվ,ն
1187,սրճարանից,սրճարան,ից
1188,խնդիրներ,խնդիր,ներ
1189,արտոնություններ,արտոնություն,ներ
1190,քաղաքականությունը,քաղաքականություն,ը
1191,երկեր,երկ,եր
1192,դրամի,դրամ,ի
1193,Չարենցի,Չարենց,ի
1194,դոմեյնը,դոմեյն,ը
1195,Չամչյանին,Չամչյան,ին
1196,անմիջականությունը,անմիջականություն,ը
1197,ծաղիկներ,ծաղիկ,ներ
1198,Մինասի,Մինաս,ի
1199,չեմ,չ,եմ
1200,հրավերներ,հրավեր,ներ
1201,աշխատանքն,աշխատանք,ն
1202,քչախոսներից,քչախոս,ներից
1203,սկանդալների,սկանդալ,ների
1204,Բաղրամյանը,Բաղրամյան,ը
1205,լուրերի,լուր,երի
1206,խախտումների,խախտում,ների
1207,մասերը,մաս,երը
1208,մոտենալիս,մոտենալ,իս
1209,սոնատները,սոնատ,ները
1210,Փաշինյանը,Փաշինյան,ը
1211,Դուգլասին,Դուգլաս,ին
1212,տույժերի,տույժ,երի
1213,մեջն,մեջ,ն
1214,Զարյանն,Զարյան,ն
1215,ամյակն,ամյակ,ն
1216,ճառեր,ճառ,եր
1217,դրամը,դրամ,ը
1218,Բրոկկոյից,Բրոկկո,յից
1219,ծնողների,ծնող,ների
1220,հունվարին,հունվար,ին
1221,աչքերը,աչք,երը
1222,բանաձևին,բանաձև,ին
1223,ընթացքում,ընթացք,ում
1224,բիբերն,բիբ,երն
1225,նկարի,նկար,ի
1226,խոստումներով,խոստում,ներով
1227,խոսքին,խոսք,ին
1228,գերիների,գերի,ների
1229,թարգմանություններ,թարգմանություն,ներ
1230,պահանջը,պահանջ,ը
1231,Սարյանի,Սարյան,ի
1232,ճաշը,ճաշ,ը
1233,Լեոնարդոյի,Լեոնարդո,յի
1234,Լիտվայում,Լիտվա,յում
1235,հայրերը,հայր,երը
1236,հետն,հետ,ն
1237,եզրահանգումների,եզրահանգում,ների
1238,կինոյում,կինո,յում
1239,պատշպանելու,պատշպանել,ու
1240,քաջալերանքի,քաջալերանք,ի
1241,հարցականի,հարցական,ի
1242,Պեկինը,Պեկին,ը
1243,կենսաշիճուկն,կենսաշիճուկ,ն
1244,ակնկալելով,ակնկալել,ով
1245,օրվան,օր,վան
1246,թարգմանությունը,թարգմանություն,ը
1247,դիմումի,դիմում,ի
1248,լոզառեխը,լոզառեխ,ը
1249,վրայով,վրա,յով
1250,տեղեկատվությունը,տեղեկատվություն,ը
1251,կոմբինատի,կոմբինատ,ի
1252,ոստիկանությունը,ոստիկանություն,ը
1253,համաձայնությունները,համաձայնություն,ները
1254,եկամուտների,եկամուտ,ների
1255,Կապրիոյի,Կապրիո,յի
1256,գլոբուսի,գլոբուս,ի
1257,գրաբարին,գրաբար,ին
1258,կարծիքը,կարծիք,ը
1259,կինոնկարը,կինոնկար,ը
1260,ոտքի,ոտք,ի
1261,Պուտինի,Պուտին,ի
1262,անձին,անձ,ին
1263,շեմը,շեմ,ը
1264,հեշտանքը,հեշտանք,ը
1265,նկարիչը,նկարիչ,ը
1266,դառնալով,դառնալ,ով
1267,գտնվելու,գտնվել,ու
1268,մորուքով,մորուք,ով
1269,ուսանողն,ուսանող,ն
1270,սևահողեր,սևահող,եր
1271,դեզերին,դեզ,երին
1272,դժվարությունների,դժվարություն,ների
1273,միջանցքների,միջանցք,ների
1274,մեղադրանքով,մեղադրանք,ով
1275,ֆիլմում,ֆիլմ,ում
1276,թվականներին,թվական,ներին
1277,հոգեհացին,հոգեհաց,ին
1278,մասնագետները,մասնագետ,ները
1279,ոգին,ոգի,ն
1280,Ամանորին,Ամանոր,ին
1281,մոլորակում,մոլորակ,ում
1282,ֆիլմով,ֆիլմ,ով
1283,Ռոբբիի,Ռոբբի,ի
1284,շրջանառությունը,շրջանառություն,ը
1285,հետագան,հետագա,ն
1286,մարդկանց,մարդ,կանց
1287,շեմից,շեմ,ից
1288,պատումը,պատում,ը
1289,տաքությունը,տաքություն,ը
1290,նյութն,նյութ,ն
1291,Քիդմանը,Քիդման,ը
1292,վիճակն,վիճակ,ն
1293,Վիլիկը,Վիլիկ,ը
1294,աղոթքով,աղոթք,ով
1295,ազդեցությունը,ազդեցություն,ը
1296,դերին,դեր,ին
1297,մեծերի,մեծ,երի
1298,կինոփառատոնի,կինոփառատոն,ի
1299,հրդեհից,հրդեհ,ից
1300,աչքասայրերը,աչքասայր,երը
1301,Չամչյանը,Չամչյան,ը
1302,ատյանների,ատյան,ների
1303,խորությունն,խորություն,ն
1304,ճռռոցին,ճռռոց,ին
1305,Նեապոլը,Նեապոլ,ը
1306,Վիլհելմի,Վիլհելմ,ի
1307,գործիքի,գործիք,ի
1308,հավակնորդների,հավակնորդ,ների
1309,իրավախախտումներ,իրավախախտում,ներ
1310,ինկվիզիցիայի,ինկվիզիցիա,յի
1311,համակեցությունները,համակեցություն,ները
1312,բառերն,բառ,երն
1313,հարցում,հարց,ում
1314,սիրտը,սիրտ,ը
1315,Մաթևոսյանի,Մաթևոսյան,ի
1316,հոդվածներից,հոդված,ներից
1317,հանգստանալու,հանգստանալ,ու
1318,օդերն,օդ,երն
1319,ցրտահարություններով,ցրտահարություն,ներով
1320,դասախոսի,դասախոս,ի
1321,պայթեցումներ,պայթեցում,ներ
1322,գործերն,գործ,երն
1323,պետի,պետ,ի
1324,որն,որ,ն
1325,կարպետով,կարպետ,ով
1326,կլիման,կլիմա,ն
1327,մտքինը,մտքի,նը
1328,կողքի,կողք,ի
1329,տնեցիներից,տնեցի,ներից
1330,դստրիկս,դստրիկ,ս
1331,ժամկետը,ժամկետ,ը
1332,խցաններն,խցան,ներն
1333,կերպարվեստի,կերպարվեստ,ի
1334,ներկայիս,ներկա,յիս
1335,ղեկավարությունից,ղեկավարություն,ից
1336,ամիսներին,ամիս,ներին
1337,գրականագետներ,գրականագետ,ներ
1338,կոթի,կոթ,ի
1339,խախտելու,խախտել,ու
1340,տրամադրությունը,տրամադրություն,ը
1341,վրեժի,վրեժ,ի
1342,հազարից,հազար,ից
1343,նահապետին,նահապետ,ին
1344,շրջանակը,շրջանակ,ը
1345,անգլերենով,անգլերեն,ով
1346,ձևից,ձև,ից
1347,կռիվը,կռիվ,ը
1348,Ֆլորայի,Ֆլորա,յի
1349,հոկտեմբերին,հոկտեմբեր,ին
1350,երիկամունքի,երիկամունք,ի
1351,պայմաններին,պայման,ներին
1352,վերադառնալու,վերադառնալ,ու
1353,նայելով,նայել,ով
1354,հայտարարություններում,հայտարարություն,ներում
1355,վախտը,վախտ,ը
1356,պետությունը,պետություն,ը
1357,ուղղելը,ուղղել,ը
1358,Աբովյանն,Աբովյան,ն
1359,հեռանալուց,հեռանալ,ուց
1360,փառքը,փառք,ը
1361,Սերվանտեսը,Սերվանտես,ը
1362,մասի,մաս,ի
1363,սեթևեթանքների,սեթևեթանք,ների
1364,մահանալու,մահանալ,ու
1365,կապալի,կապալ,ի
1366,իրավունքի,իրավունք,ի
1367,ժողովուրդը,ժողովուրդ,ը
1368,ինչեր,ինչ,եր
1369,Ֆոլկները,Ֆոլկներ,ը
1370,քանակը,քանակ,ը
1371,արժույթը,արժույթ,ը
1372,վիճակը,վիճակ,ը
1373,նորերի,նոր,երի
1374,հոգսերը,հոգս,երը
1375,բաժինն,բաժին,ն
1376,ժամանակվա,ժամանակ,վա
1377,աչքի,աչք,ի
1378,Տոկաևը,Տոկաև,ը
1379,ստանալու,ստանալ,ու
1380,առաքինությունը,առաքինություն,ը
1381,տուժանքների,տուժանք,ների
1382,նմուշներ,նմուշ,ներ
1383,մռութն,մռութ,ն
1384,խոսքում,խոսք,ում
1385,նշումներ,նշում,ներ
1386,կայքի,կայք,ի
1387,ծովի,ծով,ի
1388,կտավների,կտավ,ների
1389,կառուցելու,կառուցել,ու
1390,վերևներից,վերև,ներից
1391,դադարեցնելու,դադարեցնել,ու
1392,հայտարարություններ,հայտարարություն,ներ
1393,խոստովանելու,խոստովանել,ու
1394,լեռնաշղթայի,լեռնաշղթա,յի
1395,վայրկյանը,վայրկյան,ը
1396,քաղաքը,քաղաք,ը
1397,տարեկանում,տարեկան,ում
1398,արուները,արու,ները
1399,նկարը,նկար,ը
1400,ավտոմոբիլներով,ավտոմոբիլ,ներով
1401,ժպիտով,ժպիտ,ով
1402,տուրքը,տուրք,ը
1403,կիրճը,կիրճ,ը
1404,քայլը,քայլ,ը
1405,զորքը,զորք,ը
1406,արձակումից,արձակում,ից
1407,ժամկետները,ժամկետ,ները
1408,տնօրենի,տնօրեն,ի
1409,անուններ,անուն,ներ
1410,դասերի,դաս,երի
1411,կանոնների,կանոն,ների
1412,միտքը,միտք,ը
1413,գործիքների,գործիք,ների
1414,լսարանի,լսարան,ի
1415,հաղթահարելով,հաղթահարել,ով
1416,նկարները,նկար,ները
1417,ժամանակահատվածի,ժամանակահատված,ի
1418,հոբելյանի,հոբելյան,ի
1419,հոդվածներով,հոդված,ներով
1420,երկիրը,երկիր,ը
1421,Մանկուկը,Մանկուկ,ը
1422,կաշին,կաշի,ն
1423,կենդանիների,կենդանի,ների
1424,համագումարին,համագումար,ին
1425,բաժնետոմսերի,բաժնետոմս,երի
1426,բարձրությունների,բարձրություն,ների
1427,տանջանքների,տանջանք,ների
1428,խնդիրների,խնդիր,ների
1429,լուծվելու,լուծվել,ու
1430,մեղքով,մեղք,ով
1431,պատճառաբանություններով,պատճառաբանություն,ներով
1432,արտգործնախարարը,արտգործնախարար,ը
1433,ճյուղեր,ճյուղ,եր
1434,գլուխն,գլուխ,ն
1435,Ուայլդը,Ուայլդ,ը
1436,լավագույն,լավ,ագույն
1437,բանով,բան,ով
1438,ստեղծումը,ստեղծում,ը
1439,ճգնաժամը,ճգնաժամ,ը
1440,ձայներ,ձայն,եր
1441,ըմբռնումը,ըմբռնում,ը
1442,Պաստեռնակի,Պաստեռնակ,ի
1443,աշխատակազմի,աշխատակազմ,ի
1444,էջերը,էջ,երը
1445,կարգավիճակում,կարգավիճակ,ում
1446,ներսից,ներս,ից
1447,ճառով,ճառ,ով
1448,եկածը,եկած,ը
1449,խորքը,խորք,ը
1450,Զվյագինցևի,Զվյագինցև,ի
1451,սխալների,սխալ,ների
1452,Եվայի,Եվա,յի
1453,նոմինացիաների,նոմինացիա,ների
1454,Մաշտոցը,Մաշտոց,ը
1455,ցանցի,ցանց,ի
1456,թփուտներով,թփուտ,ներով
1457,աղետի,աղետ,ի
1458,կյանքի,կյանք,ի
1459,վաստակավորի,վաստակավոր,ի
1460,նկարին,նկար,ին
1461,կենտրոնում,կենտրոն,ում
1462,Շոուն,Շոու,ն
1463,բարձրությունից,բարձրություն,ից
1464,խմբագիրը,խմբագիր,ը
1465,դադարումը,դադարում,ը
1466,թվականի,թվական,ի
1467,Կրուսը,Կրուս,ը
1468,երիտասարդներ,երիտասարդ,ներ
1469,բառը,բառ,ը
1470,դպրոցներ,դպրոց,ներ
1471,պրոպագանդայի,պրոպագանդա,յի
1472,ներսում,ներս,ում
1473,ավազուտներ,ավազուտ,ներ
1474,հանճարներից,հանճար,ներից
1475,աշխատավարձի,աշխատավարձ,ի
1476,Բաքուն,Բաքու,ն
1477,Հացավանից,Հացավան,ից
1478,ծնողներն,ծնող,ներն
1479,մրցանակաբաշխությունում,մրցանակաբաշխություն,ում
1480,մնալու,մնալ,ու
1481,կետերով,կետ,երով
1482,պայմաններն,պայման,ներն
1483,տուփի,տուփ,ի
1484,հեղինակներ,հեղինակ,ներ
